,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1429,Zero Pediatrics PLLC,1000 Meade Street,Dunmore,Pennsylvania,18512,Lackawanna,0,0,0,47,209,25,POINT (-75.627506 41.411902)
1430,AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,0,6,POINT (-79.89129 40.486715)
1431,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,90,0,POINT (-76.396935 40.066771)
1432,Family First Hlth Hannah Penn Ctr,415 East Boundary Avenue,York,Pennsylvania,17403,York,0,8,0,18,0,0,POINT (-76.715299 39.957203)
1433,Select Specialty Hosp Harrisbrg,"111 South Front Street Alex Grass Bldg, 5th Floor",Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,27,0,20,POINT (-76.880616 40.257233)
1434,WellSpan OB/GYN-Gettysburg,450 S. Washington St,Gettysburg,PA,17325,Adams,0,0,0,0,80,0,POINT (-77.23326 39.824523)
1435,Genoa Healthcare 00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,0,280,0,POINT (-80.253994 40.171389)
1436,Erie County Prison,1618 Ash Street,Erie,Pennsylvania,16503,Erie,0,0,0,15,23,232,POINT (-80.065336 42.124186)
1437,Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,97,0,POINT (-80.091818 40.471824)
1438,Milstein Medical Group,1123 Woodward Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,24,28,0,POINT (-79.572853 40.290127)
1439,Mifflin Cnty Correctional Fac,103 W. Market St.,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,177,121,POINT (-77.576264 40.596433)
1440,Pennsylvania Headache Ctr,205 Grandview Ave Suite 206,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,96,0,POINT (-76.921873 40.257678)
1441,GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,Chester,0,0,0,81,1775,916,POINT (-75.875122 39.824105)
1442,Childrens HealthCare,1517 Pond Road,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,2346,0,POINT (-75.53877 40.61135)
1443,Penn Medicine at Valley Forge,1001 Chesterbrook Blvd,Berwyn,Pennsylvania,19312,Chester,0,0,0,96,89,60,POINT (-75.463017 40.063566)
1444,Providence Pediatric Practice LLC,100 Granite Drive,Media,Pennsylvania,19063,Delaware,0,0,0,4,24,0,POINT (-75.434078 39.911553)
1445,Burick Cntr for Hlth and Wellnss,2005 Technology Parkway,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,77,0,POINT (-76.976706 40.284946)
1446,Columbia County SHC,327 Columbia Blvd.,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,4,0,POINT (-76.447571 41.00145)
1447,Cornerstone Care Ped Ctr-Waynesburg,236 Elm Drive,Waynesburg,Pennsylvania,15370,Greene,0,0,0,98,45,90,POINT (-80.148343 39.89702)
1448,Wellspan Family Medicine South Queen Street,2471 S Queen St,York,Pennsylvania,17402,York,0,0,0,0,42,0,POINT (-76.683591 39.914637)
1449,Nockley Family Pharmacy-Hanover,1198 S Main Street,Hanover Township,Pennsylvania,18706,Luzerne,0,0,0,0,701,230,POINT (-75.914275 41.228994)
1450,Yevelson Internal Medicine PC,1330 Center Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,10,0,0,405,39,42,POINT (-75.375105 40.631633)
1451,WellSpan Family Medicine Chanceford,10 Muddy Creek Forks Road,Brogue,Pennsylvania,17309,York,0,0,0,0,303,0,POINT (-76.4848 39.871314)
1452,Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,Hershey,Pennsylvania,17033,Dauphin,0,0,0,3,0,0,POINT (-76.658617 40.271193)
1453,St Marys Pharmacy,4 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,0,657,476,POINT (-78.560966 41.427725)
1454,Suburban Community Hospital,2701 dekalb pk,Norristown,Pennsylvania,19401,Montgomery,0,0,0,4,292,0,POINT (-75.31519 40.139061)
1455,VDI-Wileys Pharmacy Of Millersville,507 LEAMAN AVENUE,Millersville,PA,17551,Lancaster,0,0,0,14,0,31,POINT (-76.35354 40.012447)
1456,Wayne Memorial Hospital,601 Park Street,Honesdale,Pennsylvania,18431,Wayne,0,0,0,28,0,390,POINT (-75.259883 41.576229)
1457,Allentown Health Bureau,Alliance Hall 245 North 6th Street,Allentown,Pennsylvania,18102,Lehigh,4,0,0,345,4505,431,
1458,The Hometown Pharmacy-New Castle 2,2016 W STATE ST,New Castle,Pennsylvania,16101,Lawrence,0,0,0,8,923,67,POINT (-80.379021 41.006967)
1459,Cambria County SHC,184 Donald Lane,Johnstown,Pennsylvania,15904,Cambria,0,0,0,40,0,794,POINT (-78.840841 40.284943)
1460,Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,98,0,POINT (-79.878077 39.962922)
1461,Family First Hlth George St Ctr,116 South George Street,York,Pennsylvania,17401,York,8,0,0,724,121,168,POINT (-76.726805 39.960757)
1462,Gateway Primary Care,142 Wallace Avenue,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,768,219,POINT (-75.704037 40.011187)
1463,UPMC-Somerset,225 South Center Ave,Somerset,Pennsylvania,15501,Somerset,0,0,0,8,189,85,POINT (-79.078598 40.007068)
1464,Impact Health,1016 W 9th Ave,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,237,30,558,POINT (-75.415045 40.100754)
1465,Crawford County SHC,847 North Main Street Parkside Commons,Meadville,Pennsylvania,16335,Crawford,0,0,0,0,0,50,
1466,Norristown State Hospital,1001 Sterigere St,Norristown,Pennsylvania,19401,Montgomery,0,0,0,14,310,220,POINT (-75.348566 40.129384)
1467,Fam Prac Ctr Administration,270 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,80,82,30,POINT (-76.851032 40.821936)
1468,Primary Care Monroeville,4217 Northern Pike,Monroeville,Pennsylvania,15146,Allegheny,6,0,0,15,120,0,POINT (-79.758644 40.433589)
1469,Northampton County SHC,1600 Northampton Street,Easton,Pennsylvania,18042,Northampton,0,0,0,0,7,0,POINT (-75.234111 40.689941)
1470,AHN Ped Ped Ally Chartiers McMurray,3001 Waterdam Plaza Drive,Mc Murray,Pennsylvania,15317,Washington,0,0,0,4,372,0,POINT (-80.135651 40.264143)
1471,Mercer County SHC,25 McQuiston Drive,Jackson Center,Pennsylvania,16133,Mercer,0,0,0,5,0,50,POINT (-80.162334 41.265054)
1472,Kids Plus Pediatrics-Seven Fields,671D CASTLE CREEK DRIVE EXT,Mars,Pennsylvania,16046,Butler,0,0,0,176,7,436,
1473,AHN-AC FM PRIME MEDICAL GROUP,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,133,0,POINT (-79.806154 40.175748)
1474,SCI-Fayette,50 overlook drive,Labelle,Pennsylvania,15450,Fayette,0,0,0,0,33,50,POINT (-79.988305 39.998141)
1475,Klingensmiths Drug Stores Inc,313 FORD ST,Ford City,Pennsylvania,16226,Armstrong,0,0,0,351,26,464,POINT (-79.531853 40.770854)
1476,AHN Ped Ped Alliance St Clair,1580 Mclaughlin Run Rd Pine Bridge Commons,Pittsburgh,Pennsylvania,15241,Allegheny,6,0,0,80,545,24,
1477,St Clare Pharmacy,1203 Langhorne-Newton Road,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,4,100,POINT (-74.929656 40.202682)
1478,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,Pittsburgh,Pennsylvania,15219,Allegheny,14,6,0,256,2450,186,POINT (-79.985623 40.436831)
1479,Family First Health-Lebanon Center,300 Willow Street,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,124,120,0,POINT (-76.417454 40.341124)
1480,Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,867,120,POINT (-76.352056 41.033408)
1481,VDI-Curtis Pharmacy-Claysville,305 Main St,Claysville,Pennsylvania,15323,Washington,0,0,0,0,152,0,POINT (-80.410033 40.117935)
1482,Indiana County SHC,72 North 2nd Street,Indiana,Pennsylvania,15701,Indiana,0,0,0,25,0,0,POINT (-79.140711 40.623767)
1483,PSH Cmty Vax Site-Cumberland,431 N 21st Street,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,832,1028,POINT (-76.923521 40.251468)
1484,Penn St Hlth Cmty Vax Site Berks,5370 Allentown Pike,Temple,Pennsylvania,19560,Berks,12,0,0,168,232,6,POINT (-75.919091 40.416597)
1485,GIANT PHARMACY-6522,1874 BETHLEHEM PIKE,FLOURTOWN,PA,19031,Montgomery,0,0,0,4,653,1091,POINT (-75.214169 40.111348)
1486,Sheep Inc Health Care Center,11817 Frankstown Rd,PENN HILLS,Pennsylvania,15235,Allegheny,0,0,0,7,7,0,POINT (-79.824157 40.468928)
1487,Northview Heights Health Center,525 Mt. Pleasant Road,Pittsburgh,Pennsylvania,15214,Allegheny,0,0,0,7,180,0,POINT (-80.002518 40.481515)
1488,Wilkes-Barre General Hospital,575 North River Street Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,13,0,0,49,7120,800,POINT (-75.868165 41.258261)
1489,VDI-Salem Crossroads Apothecary,195 B Sheffield Dr,Delmont,Pennsylvania,15626,Westmoreland,0,0,0,0,179,0,POINT (-79.571406 40.395141)
1490,Waltmire Pharmacy,1435 Spring Garden Ave,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,45,1621,811,POINT (-79.986847 40.462784)
1491,UPMC Susquehanna Hlth Fam Medic,UPMC-SH Lock Haven Family Med 610 High Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,19,788,0,
1492,Ricardo T. Carter M.D.,310 Electric Avenue,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,84,0,POINT (-77.567461 40.6163)
1493,LONG LANE DISC PHARM UPPER DARBY,434 LONG LANE,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,29,69,0,POINT (-75.261615 39.949687)
1494,UPMC-RHEUM SHADYSIDE,580 South Aiken Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,0,37,504,POINT (-79.937251 40.45364)
1495,Fam Hlth Care Ctr of Punxsutawney,83 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,5,207,0,POINT (-79.000112 40.960155)
1496,Centerville Clinics-Charleroi,200 Chamber Plaza Charleroi Medical and Dental,Charleroi,Pennsylvania,15022,Washington,0,0,0,0,137,0,POINT (-79.897663 40.140493)
1497,Knights Medical Associates,3034 Knights Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,496,0,POINT (-74.95024 40.105358)
1498,Irwin Family Care,905 Spruce Street,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,855,0,POINT (-79.703593 40.325688)
1499,AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,77,72,POINT (-80.113048 40.289703)
1500,AHN-AC IM UNITED PHYSICIANS,305 Seventh Street,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,54,234,0,POINT (-79.766371 40.562297)
1501,Altna Lgn Twp Mob Med Emr Dept Auth,1012 7th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,1,66,210,POINT (-78.395674 40.514488)
1502,AHN-Pediatrics Edgewood,1789 South Braddock Avenue Edgewood Towne Center,Pittsburgh,Pennsylvania,15218,Allegheny,0,0,0,0,336,0,
1503,AHN SVMG WESTMINSTER FAM PRAC,3822 Colonial Ave.,Erie,Pennsylvania,16506,Erie,0,0,0,15,119,0,POINT (-80.15696 42.068534)
1504,Dr Douglas C Shoenberger PC,101 S Main Street,Coopersburg,Pennsylvania,18036,Lehigh,0,0,0,12,0,104,POINT (-75.391607 40.510158)
1505,Care-fill LTC Pharmacy,343 Mercer Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,334,0,POINT (-80.366896 41.386439)
1506,Lepri Rne Inc DBA The Md Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,0,1210,749,POINT (-75.681293 41.384806)
1507,AHN Fam Hlthcre Partners Mercer,400 West Butler Street,Mercer,Pennsylvania,16137,Mercer,0,0,0,6,81,0,POINT (-80.244309 41.225312)
1508,UPMC-Clarion Community Med,22681 Route 68,Clarion,Pennsylvania,162144019,Clarion,0,0,0,0,19,0,POINT (-79.392048 41.195131)
1509,SLPG-ABW Pediatrics Wind Gap,487 East Moorsetown Road,Wind Gap,Pennsylvania,18091,Northampton,0,0,0,62,0,0,POINT (-75.305134 40.830822)
1510,AFC Urgent Care-Lower Macungie,780 N Krocks Road,Allentown,Pennsylvania,18106,Lehigh,0,0,0,428,7,234,POINT (-75.564012 40.564724)
1511,Wayne County SHC,615 Erie Heights,Honesdale,Pennsylvania,18431,Wayne,0,0,0,23,0,12,POINT (-75.253444 41.550771)
1512,UPMC-McKeesport,1500 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,50,172,676,POINT (-79.849218 40.3523)
1513,Rothman Orthopedic Spec  Hosp,3300 TILLMAN DR,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,83,POINT (-74.962269 40.113754)
1514,UPMC CCP Bellev Ped Assoc Richlnd,6080 William Flinn Highway RT 8,Gibsonia,Pennsylvania,15044,Allegheny,0,0,0,0,122,18,
1515,VDI-City Drugs of Curwenville,360 THOMPSON ST,Curwensville,Pennsylvania,16833,Clearfield,0,0,0,145,8,60,POINT (-78.527102 40.975514)
1516,Shickshinny Health Center,26 North Main Street,Shickshinny,Pennsylvania,18655,Luzerne,0,0,0,0,7,0,POINT (-76.149409 41.154186)
1517,WILKINSBURG FAMILY HEALTH CENTER,807 WALLACE AVE,Pittsburgh,Pennsylvania,15221,Allegheny,0,0,0,1,220,0,POINT (-79.881292 40.443465)
1518,CHOP Care Network-High Point,100 Manor Dr,Chalfont,Pennsylvania,18914,Bucks,0,0,0,0,1291,0,
1519,Saltsburg Pharmacy,237 WASHINGTON ST,Saltsburg,Pennsylvania,15681,Indiana,0,0,0,62,0,0,POINT (-79.451388 40.486376)
1520,Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,231,349,2272,POINT (-75.324138 40.362548)
1521,Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,412,420,POINT (-75.7902 40.009207)
1522,Paoli Surgery Center,1 Industrial Blvd,Paoli,Pennsylvania,19301,Chester,0,0,0,0,0,140,POINT (-75.498372 40.042873)
1523,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,York,PA,17404,York,0,0,0,77,75,0,POINT (-76.758733 39.97938)
1524,Internists of Central PA,108 LOWTHER ST,Lemoyne,Pennsylvania,17043,Cumberland,0,0,0,11,96,0,POINT (-76.884168 40.245461)
1525,GIANT PHARMACY-6065,1360 COLUMBIA AVENUE,LANCASTER,PA,17603,Lancaster,1,0,0,1042,754,0,POINT (-76.340425 40.038229)
1526,VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,0,1105,2449,POINT (-78.735749 40.481168)
1527,Reliant Care Solutions,403 S. Oxford Valley Road,Fairless Hills,Pennsylvania,19030,Bucks,0,0,0,10,0,0,POINT (-74.853987 40.173006)
1528,Broad Top Area Med Cntr Mnt Union,95 South Park Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,2,65,0,POINT (-77.880377 40.381902)
1529,Grand View Hospital,700 Lawn Ave.,Sellersville,Pennsylvania,18960,Bucks,6,0,0,131,20,168,POINT (-75.32448 40.362761)
1530,Pike County State Health Center,10 Buist Road,Milford,Pennsylvania,18337,Pike,0,0,0,0,44,0,POINT (-74.832837 41.334764)
1531,Quality Pharmacy Retail,164 Medical Center Rd,Chicora,Pennsylvania,16025,Butler,0,0,0,0,475,0,POINT (-79.749293 40.940075)
1532,Impact Health,1009 W 9th Ave Suite A,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,237,30,558,POINT (-75.413787 40.101087)
1533,RICHARD KONDON DO FAMILY PRACTICE,50 Kulp Rd E,Chalfont,Pennsylvania,18914,Bucks,0,0,0,0,461,948,POINT (-75.180522 40.243749)
1534,The Medicine Shoppe 0838,20 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Allegheny,0,0,0,0,1239,2000,POINT (-80.004584 40.42699)
1535,LVPG Pediatrics Richland Township,320 West Pumping Station Road,Quakertown,Pennsylvania,18951,Bucks,0,0,0,2,17,0,POINT (-75.368575 40.459107)
1536,Lincoln University-Health Services,1570 Baltimore Pike Wellness Center,Lincoln University,Pennsylvania,19352,Chester,0,0,0,8,0,9,
1537,Rx Xpress Pharmacy,111 Mill Street Grove City,Grove City,Pennsylvania,16127,Mercer,0,0,0,757,1163,846,POINT (-80.089092 41.161407)
1538,PHN-Titusville Community Health,120 South Martin St,Titusville,Pennsylvania,16354,Crawford,0,0,0,0,161,0,POINT (-79.671599 41.625877)
1539,Easton NeighboRx Pharmacy,1800 Sullivan Trail,Easton,Pennsylvania,18040,Northampton,0,0,0,0,42,257,POINT (-75.221221 40.716971)
1540,Valley Care Pharmacy,940 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,6,904,906,POINT (-75.651505 41.415151)
1541,Main Line Health-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,33,41,0,POINT (-75.265557 39.993575)
1542,AFC Urgent Care Aston,5024 Pennell Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,880,1062,POINT (-75.428184 39.866739)
1543,St Mary Medical Center,St. Mary Medical Center Pharmacy 1201 Langhorne-Newtown Rd,Langhorne,Pennsylvania,19047,Bucks,0,0,0,83,2295,0,
1544,Penn St Hlth Cmty Vax Site Centre,32 Colonnade Way,State College,Pennsylvania,16803,Centre,0,0,0,270,36,0,POINT (-77.905338 40.810793)
1545,Tri County Pediatrics HV,821 Huntington Pike,Huntingdon Valley,Pennsylvania,19006,Montgomery,0,0,0,0,437,248,POINT (-75.093658 40.089773)
1546,AHN-AC IM Primary Care Northside,490 E. North Avenue Allegheny Professional Building,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,268,18,POINT (-80.001733 40.456392)
1547,Southern Tier Comm Hlth Ctr Network,159 Interstate Pkwy,Bradford,Pennsylvania,16701,McKean,0,0,0,2,0,0,POINT (-78.660909 41.961952)
1548,AHOLD USA-GIANT PHARMACY-6087,2415 E MARKET STREET,YORK,PA,17402,York,0,0,0,178,840,0,POINT (-76.678572 39.974533)
1549,PHN-Oil City Health Center,811 Grandview Road,Oil City,Pennsylvania,16301,Venango,0,0,0,17,115,50,POINT (-79.6883 41.441352)
1550,The Wright Cntr for Comm Hlth,103 Spruce Street,Hawley (Part-Wayne),Pennsylvania,18428,Pike,0,0,0,0,17,0,POINT (-75.182246 41.482016)
1551,Tower Health Fam Med-W Lawn THMG,2209 Quarry Drive,Reading,Pennsylvania,19609,Berks,0,0,0,0,4,24,POINT (-76.003326 40.341391)
1552,SCI-Houtzdale,PO Box 1000 209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,0,0,0,132,0,
1553,Family 1 Pharmacy,4005 Veterans Hwy,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,273,0,POINT (-74.883774 40.132191)
1554,Madeleine C Weiser MD PC,233 E LANCASTER AVE,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,0,0,0,324,79,1020,POINT (-75.283509 40.004156)
1555,Brooks Medical Arts Inc-Clarion,180 Greenville Avenue,Clarion,Pennsylvania,16214,Clarion,0,0,0,12,70,10,POINT (-79.380086 41.204905)
1556,Keystone Fam Med Chambersburg,820 Fifth Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,751,48,40,POINT (-77.645016 39.945085)
1557,Beaver Health Mart Pharmacy,533 Third St,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,10,230,POINT (-80.303467 40.695815)
1558,GIANT PHARMACY-6301,3477 LINCOLN HIGHWAY,THORNDALE,PA,19372,Chester,0,0,0,0,361,0,POINT (-75.754185 39.994643)
1559,UPMC CCP Kittanning,100 Medical Arts Bldg.,Kittanning,Pennsylvania,16201,Armstrong,0,0,0,0,9,0,POINT (-79.5627 40.80708)
1560,VDI-Rann Pharmacy Inc,377 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,522,2691,2361,POINT (-75.380672 40.275234)
1561,AHN Pediatrics-Arcadia,9795 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,2,120,POINT (-80.044687 40.586058)
1562,AHN-AC Crafton Medical Associates,1 Walsh Road Crafton-Ingram Shopping Center,Pittsburgh,Pennsylvania,15205,Allegheny,6,0,0,3,138,5,
1563,Main Line Health-Paoli Hospital,255 W LANCASTER AVE,Paoli,Pennsylvania,19301,Chester,0,0,0,10,0,30,POINT (-75.499846 40.042102)
1564,Dauphin County SHC,30 Kline Plaza,Harrisburg,Pennsylvania,17104,Dauphin,1,7,0,469,127,2695,
1565,Millersburg Pharmacy Inc,242 Market Street,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,525,4,POINT (-76.961386 40.539645)
1566,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,Strasburg,PA,17579,Lancaster,0,1,0,121,9,0,POINT (-76.176718 39.987783)
1567,VDI-Blairsville Pharmacy,135 E Market St.,Blairsville,Pennsylvania,15717,Indiana,0,0,0,0,2024,3946,POINT (-79.25985 40.431085)
1568,Quality Care Pharmacys,1 Sprint Drive,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,0,170,0,POINT (-77.22017 40.180011)
1569,Sheffield Pharmacy,27 S. Main St.,Sheffield,Pennsylvania,16347,Warren,0,0,0,100,186,39,POINT (-79.034312 41.702686)
1570,Lockman and Lubell Ped Assoc,240 New York Drive,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,1133,2,500,POINT (-75.199518 40.138944)
1571,SCI-Somerset,1590 WALTERS MILL ROAD,Somerset,Pennsylvania,15510,Somerset,0,0,0,0,158,145,POINT (-79.036074 39.961922)
1572,Adagio Health-Uniontown,205 Easy Street,Uniontown,Pennsylvania,15401,Fayette,0,0,0,1183,60,249,POINT (-79.741696 39.901563)
1573,WellSpan Family Medicine-Trout Run,808 Pleasant View Drive,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,32,0,
1574,Ellwood City Primary Care,1673  State Route 65,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,13,0,POINT (-80.275947 40.843071)
1575,Spartan Pharmacy,3526 BROWNSVILLE ROAD,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,0,715,0,POINT (-79.975565 40.374217)
1576,Hanover Family Practice-Penn,111 Penn Street,Hanover,Pennsylvania,17331,York,0,0,0,0,131,0,POINT (-76.980167 39.808654)
1577,FPC Mifflintown Fam Prac Cntr,2813 Industrial Park Road,Mifflintown,Pennsylvania,17059,Juniata,0,0,0,10,182,181,POINT (-77.368389 40.583512)
1578,AHN-Allegheny Valley Hospital,1301 Carlisle Street,Natrona Heights,Pennsylvania,15065,Allegheny,7,0,0,177,269,80,POINT (-79.736016 40.617813)
1579,Nurses Unite for Change and Equity,3439 Verner Street,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,25,1,0,POINT (-75.293975 39.943524)
1580,MNPG Mifflin County,96 Kish Road,Reedsville,Pennsylvania,17084,Mifflin,0,0,0,0,194,0,POINT (-77.593525 40.68716)
1581,LGHP Quentin Family Medicine,Family Medicine Quentin 1701 Cornwall Road,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,11,138,0,
1582,Nemours DuPont Pediatrics-Media,295 E Baltimore Avenue,Media,Pennsylvania,19063,Delaware,0,0,0,0,501,142,POINT (-75.384766 39.916159)
1583,VDI-Gateway Pharmacy,165 Nutt Road,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,1558,519,POINT (-75.525371 40.128268)
1584,Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,13,3,0,179,10,216,POINT (-78.449999 41.033012)
1585,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,Levittown,Pennsylvania,19054,Bucks,0,0,0,0,1088,0,POINT (-74.835365 40.170916)
1586,AHN-AC FHP HARRISVILLE,321 East Mercer Street,Harrisville,Pennsylvania,16038,Butler,0,0,0,0,62,0,POINT (-80.006431 41.13684)
1587,AHN-AC IM Wexford Medical Practice,Two Landmark North 20397 Route 19,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,22,0,
1588,Select Specialty Hospital-York,1701 Innovation Drive 5th Floor,York,Pennsylvania,17408,York,0,0,0,15,0,0,
1589,PHN-Latrobe Health Center,529 Lloyd Ave,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,2,137,0,POINT (-79.39295 40.308944)
1590,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,109,395,POINT (-80.111412 41.167134)
1591,WellSpan Internal Medicine New Holland,435 S Kinzer Avenue,New Holland,Pennsylvania,17557,Lancaster,6,0,0,0,135,12,POINT (-76.073006 40.097895)
1592,Spring Garden Family Practice,924 Colonial Ave,York,Pennsylvania,17403,York,0,0,0,0,684,0,POINT (-76.74056 39.942093)
1593,Centerville Clinics-Bentleyville,100 Wilson Road Bentleyville Family Practice,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,417,100,POINT (-80.003136 40.127807)
1594,Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,387,0,POINT (-80.353728 41.026117)
1595,Value Specialty Pharmacy,1333 Plank Road,Duncansville,Pennsylvania,16635,Blair,0,0,0,112,919,1177,POINT (-78.598168 40.47812)
