Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,412,420,POINT (-75.7902 40.009207)
Pinnacle Hlth Select Rehab LLC,4300 Londonderry Road,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,212,0,30,POINT (-76.815807 40.282678)
Integrated Health 21,2403 SIDNEY STREET SUITE 220,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,823,748,120,POINT (-79.96965 40.428767)
Paoli Surgery Center,1 Industrial Blvd,Paoli,Pennsylvania,19301,Chester,0,0,0,0,0,140,POINT (-75.498372 40.042873)
Astorino Family Pharmacy,1015 Buffalo street,Franklin,Pennsylvania,16323,Venango,0,14,0,85,1137,1688,POINT (-79.827078 41.393508)
Meadowbrook Pediatrics,1650 Huntingdon Pike,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,13,352,0,POINT (-75.079676 40.109423)
Internists of Central PA,108 LOWTHER ST,Lemoyne,Pennsylvania,17043,Cumberland,0,0,0,11,96,0,POINT (-76.884168 40.245461)
LGH-Crooked Oak Family Medicine,1655 Crooked Oak Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,10,315,39,POINT (-76.290404 40.069048)
AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,114,100,6,POINT (-79.89129 40.486715)
UPMC-Clarion Community Med,22681 Route 68,Clarion,Pennsylvania,162144019,Clarion,0,0,0,50,117,0,POINT (-79.392048 41.195131)
FPC-Herndon Family Practice Center,1244 State Route 225,Herndon,Pennsylvania,17830,Northumberland,0,0,0,3,255,0,POINT (-76.830477 40.665965)
Cornerstone Care Ped Ctr-Waynesburg,236 Elm Drive,Waynesburg,Pennsylvania,15370,Greene,0,0,0,128,223,120,POINT (-80.148343 39.89702)
MedsPack LLC,5006 E Trindle Road,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,971,434,POINT (-76.970687 40.225635)
Grand View Hospital,700 Lawn Ave.,Sellersville,Pennsylvania,18960,Bucks,6,0,0,131,20,168,POINT (-75.32448 40.362761)
St Mary Medical Center,St. Mary Medical Center Pharmacy 1201 Langhorne-Newtown Rd,Langhorne,Pennsylvania,19047,Bucks,0,0,0,147,5100,76,
Pediatric Healthcare Associates,615 6th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,41,119,0,POINT (-78.391463 40.517603)
MLHC-Urgent Care at Exton Square,154 Exton Square Parkway Exton Square Mall,Exton,PA,19341,Chester,0,0,0,0,499,79,
Hamilton Health Center,110 South 17th Street,Harrisburg,Pennsylvania,17104,Dauphin,10,539,0,87,75,492,POINT (-76.863982 40.265624)
GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,HARRISBURG,PA,17111,Dauphin,0,0,0,61,1260,65,POINT (-76.816096 40.278885)
Union Medical-Kinzer Ave,435 South Kinzer Ave,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,24,0,POINT (-76.073006 40.097895)
MARTINS PHARMACY-6325,22 HOOVER AVENUE,DUBOIS,PA,15801,Clearfield,0,0,0,887,542,10,POINT (-78.756212 41.120936)
Haeun Pharmacy,7300 Old York Rd,Melrose Park,Pennsylvania,19027,Montgomery,0,0,0,456,102,224,POINT (-75.13651 40.062353)
Greenville Pharmacy,43 Williamson Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,283,590,POINT (-80.358776 41.412859)
Easton NeighboRx Pharmacy,1800 Sullivan Trail,Easton,Pennsylvania,18040,Northampton,0,0,0,0,42,257,POINT (-75.221221 40.716971)
Hth Direct Instnal Pharm Srvs146,590 Coal St,Lehighton,Pennsylvania,18235,Carbon,0,0,0,141,23,8,POINT (-75.71757 40.836536)
Wellness Pharmacy Services,1427 Horsham Road,North Wales,Pennsylvania,19454,Montgomery,10,0,0,0,486,2274,POINT (-75.20773 40.225139)
Forest Hills Pharmacy Inc,552 LOCUST STREET P.O. BOX 306,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,235,532,494,POINT (-78.755324 40.333315)
Irwin Primary Care (Irwin),7546 Route 30 1st floor,Irwin,Pennsylvania,15668,Westmoreland,0,0,0,0,378,0,POINT (-79.663048 40.311651)
VDI-Sloans Mountville Pharmacy,2 COLLEGE AVE,Mountville,Pennsylvania,17554,Lancaster,0,0,0,0,3,0,POINT (-76.428237 40.039504)
Susquehanna FHC,401 Broad Avenue,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,4,552,0,POINT (-75.594533 41.946361)
Kressly Pediatrics,1432 Easton Road,Warrington,Pennsylvania,18976,Bucks,0,0,0,367,173,0,POINT (-75.132893 40.253949)
VDI-Harrisburg Pharmacy,2645 North 3rd St,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,618,14,84,POINT (-76.899494 40.287121)
Tower Health Fam Med-W Lawn THMG,2209 Quarry Drive,Reading,Pennsylvania,19609,Berks,0,0,0,0,4,24,POINT (-76.003326 40.341391)
Wellspan Ped Med S George St,2339 South George Street,York,Pennsylvania,17403,York,2,0,4,22,326,42,POINT (-76.7155 39.922498)
UPMC Western Psych Inst and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,12,86,45,POINT (-79.959784 40.443278)
VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19380,Chester,9,0,0,2461,217,1805,POINT (-75.584433 39.957662)
Chambers Apothecary,278 Lincoln Way East,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,536,421,37,POINT (-77.657428 39.936982)
Genoa Healthcare 20118,1350 West 26th Street,Erie,Pennsylvania,16508,Erie,0,0,0,185,90,184,POINT (-80.103018 42.101065)
Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,1046,1453,POINT (-79.562335 40.812095)
Beaver Health Mart Pharmacy,533 Third St,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,10,230,POINT (-80.303467 40.695815)
Reliant Care Solutions,403 S. Oxford Valley Road,Fairless Hills,Pennsylvania,19030,Bucks,0,0,0,60,0,260,POINT (-74.853987 40.173006)
UPMC CCP S Hills Ped Assoc Brentwod,4411 Stilley Road 1st Floor,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,879,76,32,POINT (-79.982348 40.361266)
WellSpan Family Medicine-Cross Keys,2900 Carlisle Pike,New Oxford,Pennsylvania,17350,Adams,0,0,0,0,510,0,POINT (-77.023276 39.865695)
AHN Pediatrics-Arcadia,9795 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,2,120,POINT (-80.044687 40.586058)
MLHC-Womens PC King of Prussia,120 Valley Green Road,King of Prussia,Pennsylvania,19406,Montgomery,0,0,0,20,185,0,POINT (-75.41062 40.08794)
GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,55,1748,114,POINT (-77.502684 40.047042)
TYAN PHARMACY  MEDCIAL SUPPLY LLC,2803 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,10,0,0,POINT (-74.93761 40.083036)
UPMC Community Pharmacies,1860 Centre Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,11,33,0,POINT (-79.981451 40.44296)
AHN AC IM Murrysville Internal Med,4262 Old William Penn Highway,Murrysville,PA,15668,Westmoreland,0,0,0,0,28,0,POINT (-79.684924 40.42794)
Whitman Pharmacy,4950 YORK RD,Holicong,Pennsylvania,18928,Bucks,0,0,0,33,86,861,POINT (-75.053823 40.329877)
Hilltop Community Healthcare Center,151 Ruth Street Rear of Building,Pittsburgh,Pennsylvania,15211,Allegheny,0,0,0,0,171,400,POINT (-80.004986 40.423009)
WellSpan Family Medicine-Trout Run,808 Pleasant View Drive,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,32,0,
Ellwood City Primary Care,1673  State Route 65,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,13,0,POINT (-80.275947 40.843071)
Evergreen Pharmacy,1222 Welsh Rd,North Wales,Pennsylvania,19454,Montgomery,0,0,0,742,431,437,POINT (-75.255277 40.224614)
LCH Oxford Community HealthCenter,14 S Third Street,Oxford,Pennsylvania,19363,Chester,0,0,0,0,122,30,POINT (-75.979058 39.784717)
GIANT PHARMACY-6474,1153 NORTH 5TH STREET,PERKASIE,PA,18944,Bucks,0,0,1,434,1769,872,POINT (-75.276546 40.383468)
Dallastown Medical Associates LLP,1010 Blymire Road,Dallastown,Pennsylvania,17313,York,0,0,0,42,902,1818,POINT (-76.647767 39.888031)
VDI-Choice Family Pharmacy Inc,8 South Sixth St,Mc Sherrystown,Pennsylvania,17344,Adams,0,0,0,55,3311,0,POINT (-77.013373 39.806087)
The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,1261,0,POINT (-80.405775 40.706052)
GIANT PHARMACY-6122,1969 E 3RD ST,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,50,1443,0,POINT (-76.961568 41.24827)
LGHP Quentin Family Medicine,Family Medicine Quentin 1701 Cornwall Road,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,11,138,0,
VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,503,89,100,POINT (-76.894574 40.289837)
Giant (Martins) Pharmacy 6523,2180 West Chester Pike,Broomall,Pennsylvania,19008,Delaware,0,0,0,113,182,324,POINT (-75.344929 39.979146)
Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,13,3,0,179,10,216,POINT (-78.449999 41.033012)
FHP Pharmacy Services,550 Locust Street,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,340,813,655,POINT (-78.755168 40.333292)
HlthSth Harmarville Rehab Hosp,P.O. Box 11460 Guys Run Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,15,0,
Select Specialty Hospital-York,1701 Innovation Drive 5th Floor,York,Pennsylvania,17408,York,0,0,0,15,0,0,
FPC Mill Hall Fam Prac Cntr,529 High St,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,38,0,POINT (-77.467779 41.128414)
CHOP Care Network-Media,1021 West Baltimore Pike,Media,Pennsylvania,19063,Delaware,0,0,0,7,3469,210,POINT (-75.425869 39.915021)
AHN AC FM JRMC 455 VLLY BROOK RD,455 VALLEY BROOK RD,CANONSBURG,PENNSYLVANIA,15317,Washington,0,0,0,20,74,0,POINT (-80.085102 40.279583)
Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,972,300,POINT (-76.352056 41.033408)
Oak Valley Medical and Dental PC,103 New Meadow Run Dr,Farmington,Pennsylvania,15437,Fayette,0,17,0,54,0,0,
Genoa Healthcare 00115,1902 Olde Homestead Lane,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,74,118,20,POINT (-76.248784 40.050101)
Main Line Health-Riddle Memorial Hospital,1068 W. BALTIMORE PIKE PHARMACY DEPARTMENT,Media,Pennsylvania,19063,Delaware,0,0,0,6,360,0,POINT (-75.429889 39.914319)
PH-Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,0,7,3,102,7,0,POINT (-78.576487 41.426298)
New Stanton Pharmacy,144 Post Avenue,New Stanton,Pennsylvania,15672,Westmoreland,0,0,0,0,67,28,POINT (-79.605641 40.216893)
Ped Assoc of Westmoreld Greensbrg,555 West Newton Street,Greensburg,Pennsylvania,15601,Westmoreland,0,92,0,209,271,328,POINT (-79.554639 40.298577)
Centerville Clinics-Washington,37 HIGHLAND AVE,Washington,Pennsylvania,15301,Washington,10,0,0,66,949,180,POINT (-80.24489 40.174633)
Valley Pharmacy,647 state route 93 hwy,Sugarloaf,Pennsylvania,18249,Luzerne,0,0,0,0,1786,4828,
MLHC-Bryn Mawr Rehab Hospital,414 Paoli Pike,Malvern,Pennsylvania,19355,Chester,0,0,0,84,74,0,POINT (-75.530664 40.01265)
Pottstown Discount Pharmacy,1501 E HIGH ST,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,9,3653,0,POINT (-75.615087 40.244051)
Wellspan Pharm Adams Hlth Ctr,40 V-Twin Drive,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,124,0,POINT (-77.18277 39.84572)
Evergreen Pharmacy II Inc,702 Dekalb Pike,Blue Bell,Pennsylvania,19422,Montgomery,0,0,0,1155,2676,978,POINT (-75.287013 40.170082)
VDI-Sloans Manheim Pharmacy,73 South main Street,Manheim,Pennsylvania,17545,Lancaster,0,0,0,0,48,0,POINT (-76.393513 40.162316)
Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,15,504,18,POINT (-76.960609 39.776433)
Excela Health Latrobe Hospital,One Mellon Way,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,229,28,3335,
Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,113,15,POINT (-77.644983 39.945106)
Nemours DuPont Pediatrics-Media,295 E Baltimore Avenue,Media,Pennsylvania,19063,Delaware,0,0,0,12,1378,736,POINT (-75.384766 39.916159)
LVPG Internal Medicine-Bartonsville,600 Commerce Blvd,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,33,80,POINT (-75.263401 40.998481)
UPMC CCP S Hills Ped Assoc Mon Vlly,100 Stoops Drive,Monongahela,Pennsylvania,15063,Washington,0,52,0,1480,72,177,POINT (-79.923581 40.162833)
Vainshtein Nursing Corp,209 Eddie Lewis Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,206,0,868,POINT (-80.048091 40.633436)
SHREE ANJANEYA LLC,801 W MAIN ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,25,3361,864,POINT (-75.292861 40.24705)
PAK PEDS MTN TOP,239 S Mountaintop Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,0,50,0,
UPMC-St Margaret Hospital,815 Freeport   Road,Pittsburgh,Pennsylvania,15215,Allegheny,12,3,4,1112,2295,3297,POINT (-79.896237 40.487527)
UPMC-SH Fam Med Duboistown,145 Shaffer Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,1356,468,POINT (-77.036054 41.223871)
Qwik Med Pharmacy LLC,369  Locust Street Rear,Columbia,Pennsylvania,17512,Lancaster,0,0,0,0,100,0,POINT (-76.501264 40.032778)
GIANT PHARMACY-6271,14635 MT AIRY ROAD,SHREWSBURY,PA,17361,York,0,0,0,0,1860,57,POINT (-76.670992 39.773322)
Anderson Pharmacy,334 Main Street,Denver,Pennsylvania,17517,Lancaster,0,0,0,0,2676,600,POINT (-76.136135 40.232114)
Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,217,0,POINT (-80.091818 40.471824)
Butler Health System,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,75,60,
PENN FAMILY MEDICINE SCC,455 W Woodview Road,West Grove,Pennsylvania,19390,Chester,0,0,0,165,4,0,POINT (-75.865729 39.829687)
Family Practice Center Williamsport,1205 River Avenue 1st Floor,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,52,0,POINT (-76.981392 41.252552)
Tower Health-Bernville Fam Med,7173 Bernville Road,Bernville,Pennsylvania,19506,Berks,5,0,4,112,266,0,POINT (-76.128015 40.445165)
AHOLD USA-MARTINS PHARMACY-6292,200 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,34,1724,307,POINT (-78.390523 40.527095)
Centro De Salud Latino Americano,17th & Chew St,Allentown,Pennsylvania,18104,Lehigh,0,0,27,368,12,20,
Redners Pharmacy #20,5471 Pottsville Pike,Leesport,Pennsylvania,19533,Berks,0,0,0,33,161,0,POINT (-75.952021 40.442806)
VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,9,0,0,2461,217,1805,POINT (-75.584433 39.957662)
TBM Health Services LLC,225 Wilmington West Chester Pk,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,794,3899,POINT (-75.538551 39.851305)
Main Line Health-Bryn Mawr Hospital,130 S. Bryn Mawr Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,163,10,100,POINT (-75.320412 40.018576)
VDI-Village Pharmacy Bessemer,1624 E Poland Rd,Bessemer,Pennsylvania,16112,Lawrence,0,0,0,47,760,496,POINT (-80.469431 40.975793)
AHOLD USA-GIANT PHARMACY-6447,2300 LINGLESTOWN RD,HARRISBURG,PA,17110,Dauphin,0,5,0,28,1000,95,POINT (-76.860778 40.329422)
UPMC Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,0,6,0,703,706,62,POINT (-79.706788 41.3597)
Family First Hlth Hannah Penn Ctr,415 East Boundary Avenue,York,Pennsylvania,17403,York,0,8,0,260,28,0,POINT (-76.715299 39.957203)
WellSpan Internal Medicine New Holland,435 S Kinzer Avenue,New Holland,Pennsylvania,17557,Lancaster,6,0,0,16,226,12,POINT (-76.073006 40.097895)
St Lukes Upper Bucks Campus,3000 St Lukes Dr,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,66,0,
AHN-SVMG FM HWP WEST,4247 West Ridge Road,Erie,Pennsylvania,16506,Erie,0,0,4,69,534,110,POINT (-80.171401 42.076955)
Jennersville Hospital LLC,1015 West Baltimore Pike ATTN Employee Health,West Grove,Pennsylvania,19390,Chester,0,6,0,44,150,41,POINT (-75.887889 39.822746)
UPMC CCP Wexford,11279 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,320,1007,380,POINT (-80.054244 40.62187)
Retreat Behavioral Health,1170 S State St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,11,398,0,POINT (-76.200877 40.164121)
VDI-Crestwood Pharmacy,10 S Mountain Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,139,263,539,POINT (-75.886341 41.161585)
VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,195,1870,3296,POINT (-78.735749 40.481168)
Tower Health-Reading Hospital,420 S 5th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,85,671,220,POINT (-75.948059 40.329863)
WellSpan Fam Med-Greencastle,24 Antrim Commons Drive,Greencastle,Pennsylvania,17225,Franklin,0,0,0,9,260,0,POINT (-77.7287 39.75917)
UPMC-RHMS GREENFIELD IM,300 STATE STREET,Erie,Pennsylvania,16507,Erie,0,0,0,0,67,0,POINT (-80.08688 42.131897)
Wellspan Aspers Health Center,2060 Carlisle Road,Aspers,Pennsylvania,17304,Adams,0,0,0,0,575,0,POINT (-77.232849 39.982925)
MARTINS PHARMACY-6290,800 VANDERBILT ROAD,CONNELLSVILLE,PA,15425,Fayette,0,0,0,22,1047,0,POINT (-79.603029 40.018548)
Newport Family Practice PC,52 Red Hill Court,Newport,Pennsylvania,17074,Perry,0,0,0,75,6,0,POINT (-77.122152 40.484726)
Community Health Net,1202 State Street Administration,Erie,Pennsylvania,16501,Erie,0,11,0,224,179,761,POINT (-80.081095 42.123249)
Pediatric Care Specialist-Richland,1322 Eisenhower Blvd,Johnstown,Pennsylvania,15904,Cambria,0,0,0,67,775,338,POINT (-78.852653 40.270891)
Helping Hands Pediatrics-Sharon,585 East State St,Sharon,Pennsylvania,16146,Mercer,0,0,0,21,1041,0,POINT (-80.498313 41.232972)
AHN-AC FHP HARRISVILLE,321 East Mercer Street,Harrisville,Pennsylvania,16038,Butler,0,0,0,0,99,0,POINT (-80.006431 41.13684)
UPMC-CCP-Mt View Pediatrics,200 Village Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,61,427,0,POINT (-79.462197 40.292414)
LCH Health and Community Services,731 West Cypress Street,Kennett Square,Pennsylvania,19348,Chester,0,0,0,26,854,0,POINT (-75.722875 39.844143)
UPMC CHP Rnald McDnald Care Mobile,2599 Wexford Bayne Road Childrens North Ronald McDonald Care Mobile,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,0,40,
Wellspan Fam Med Littlestown,300 West King Street,Littlestown,Pennsylvania,17340,Adams,0,0,16,33,150,0,POINT (-77.095707 39.742893)
Dialysis Cre Ctr of Mechanicsbrg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,558,0,3858,POINT (-77.031955 40.250311)
AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,42,129,72,POINT (-80.113048 40.289703)
GIANT PHARMACY-6512,310 S HENDERSON ROAD,KING OF PRUSSIA,PA,19406,Montgomery,0,0,0,4,2201,1066,POINT (-75.360141 40.090855)
Worthington Primary Care,1482 Bulter Road,Worthington,Pennsylvania,16262,Armstrong,0,0,0,42,53,0,POINT (-79.61737 40.835417)
WHS Was Ped and Adolescent Med,100 Wellness Way,Washington,Pennsylvania,15301,Washington,0,0,0,3,0,0,POINT (-80.215812 40.192528)
Regional Hospital of Scranton,746 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,99,121,0,POINT (-75.654071 41.412827)
EasyRx at Holy Redeemer Hosp,1648 Huntingdon Pike,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,28,288,1020,POINT (-75.081101 40.108944)
AHN AC Primary Care Morningside,1748 Jancey Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,67,0,30,POINT (-79.926669 40.485787)
WellSpan Internal Medicine-Red Lion,3065 Windsor Rd,Red Lion,PA,17356,York,0,6,0,12,969,0,POINT (-76.579995 39.902078)
PAM Splty Hosp of Wilkes Barre,575 North River Street 7th floor,Wilkes Barre,Pennsylvania,18764,Luzerne,0,0,0,59,18,0,POINT (-75.868165 41.258261)
Family Pharmacy of Olyphant,110 Delaware Ave,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,260,46,114,POINT (-75.603268 41.469251)
US Complete Care,6 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,0,34,150,POINT (-78.560837 41.427795)
AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,645,0,POINT (-80.046124 40.419391)
Scranton Pharmacy,311 Mulberry St,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,20,479,57,POINT (-75.663224 41.411696)
Dao Pharm Inc DBA Rios Pharm,35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,3566,1178,POINT (-75.328126 39.906848)
VHP Family Health Center,400 17th St,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,40,0,
UPMC-CCP-Huntingdon,10663 Raystown Road,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,0,686,198,POINT (-78.058373 40.474345)
Allegheny Cty Bur of Corrections,950 Second Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,3,0,2,126,15,1,POINT (-79.992798 40.434923)
American HealthCare Group,733 Washington Road Suite 102,Pittsburgh,Pennsylvania,15228,Allegheny,0,5,0,1538,498,4071,POINT (-80.045385 40.37921)
CHOP Primary Care Doylestown,318-B N Main S,Doylestown,Pennsylvania,18901,Bucks,0,0,0,0,2599,10,
FPC-Enola Family Practice Center,30 E SHADY LN,Enola,Pennsylvania,17025,Cumberland,0,0,0,15,46,0,POINT (-76.930099 40.298252)
B R CHEKKA MD PC,1611 Peach Street,Erie,Pennsylvania,16501,Erie,0,0,0,0,100,0,POINT (-80.080262 42.119411)
The Medicine Shoppe-York,1698 S QUEEN ST,York,Pennsylvania,17403,York,0,0,0,0,2931,770,POINT (-76.705379 39.942899)
Lansdale Rx Pharmacy,1801 N BROAD ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,1931,173,104,POINT (-75.266835 40.257506)
Wyoming Valley AIDS Council,330 Bowman Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,507,100,POINT (-75.859123 41.250216)
Roadway Pharmacy,6858 Route 711,Seward,Pennsylvania,15954,Westmoreland,0,0,0,28,854,3,POINT (-79.02284 40.40609)
AHN-AC IM UNITED PHYSICIANS,305 Seventh Street,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,54,598,0,POINT (-79.766371 40.562297)
Associates in Ophthalmology Ltd.,9970 Mountain View Dr,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,18,194,0,POINT (-79.940246 40.34165)
GIANT PHARMACY-6121,50 BRIAR CREEK PLAZA,BERWICK,PA,18603,Columbia,0,0,0,43,1921,282,POINT (-76.274657 41.047728)
GIANT PHARMACY-6273,600 E LANCASTER AVE,Reading,Pennsylvania,19607,Berks,0,0,0,85,2602,402,POINT (-75.95602 40.30843)
Spring Garden Family Practice,924 Colonial Ave,York,Pennsylvania,17403,York,0,0,0,0,1112,0,POINT (-76.74056 39.942093)
Penn Med Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,79,6,POINT (-76.169072 40.090931)
LVPG Pediatrics Madison Farms,4807 Freemansburg Avenue,Easton,Pennsylvania,18045,Northampton,0,0,0,0,401,0,POINT (-75.295988 40.649732)
Forti and Consevage PC,3705  Vartan Way,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,300,81,POINT (-76.854177 40.321306)
All Star Pediatrics,702 Gordon Dr,Exton,Pennsylvania,19341,Chester,0,0,0,79,208,130,POINT (-75.651812 40.063474)
PH-Penn Highlands Huntingdon,1225 Warm Springs Avenue,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,107,15,402,POINT (-78.013908 40.493656)
AHN Glenwood Primary,213 East 41st Street,Erie,Pennsylvania,16504,Erie,0,0,0,16,0,24,POINT (-80.060317 42.100253)
AHN-SVMG Albion Family Practice,155 East State Street,Albion,Pennsylvania,16401,Erie,2,0,0,45,50,132,POINT (-80.36066 41.890918)
PHN-Titusville Community Health,120 South Martin St,Titusville,Pennsylvania,16354,Crawford,0,0,0,28,284,7,POINT (-79.671599 41.625877)
VDI-Brockway Drug Co Inc,1365 Main Street,Brockway,Pennsylvania,15824,Jefferson,0,0,0,54,2,0,POINT (-78.787066 41.246948)
