Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
VDI-Crestwood Pharmacy,10 S Mountain Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,139,263,539,POINT (-75.886341 41.161585)
Nemours DuPont Ped Concordvil,1020 Baltimore Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,53,1025,342,POINT (-75.538144 39.882943)
Newport Family Practice PC,52 Red Hill Court,Newport,Pennsylvania,17074,Perry,0,0,0,75,6,0,POINT (-77.122152 40.484726)
LINDEN PHARMACY,3010 LINDEN STREET,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,11,2046,846,POINT (-75.355702 40.656809)
UPMC CHP Rnald McDnald Care Mobile,2599 Wexford Bayne Road Childrens North Ronald McDonald Care Mobile,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,0,40,
AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,42,129,72,POINT (-80.113048 40.289703)
Worthington Primary Care,1482 Bulter Road,Worthington,Pennsylvania,16262,Armstrong,0,0,0,42,53,0,POINT (-79.61737 40.835417)
WHS Was Ped and Adolescent Med,100 Wellness Way,Washington,Pennsylvania,15301,Washington,0,0,0,3,0,0,POINT (-80.215812 40.192528)
AHN AC Primary Care Morningside,1748 Jancey Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,67,0,30,POINT (-79.926669 40.485787)
Yorktown Pharmacy,8110 Old York Road,Elkins Park,Pennsylvania,19027,Montgomery,0,0,0,4,2045,948,POINT (-75.127344 40.077038)
PAM Splty Hosp of Wilkes Barre,575 North River Street 7th floor,Wilkes Barre,Pennsylvania,18764,Luzerne,0,0,0,59,18,0,POINT (-75.868165 41.258261)
Family Pharmacy of Olyphant,110 Delaware Ave,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,260,46,114,POINT (-75.603268 41.469251)
VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,3269,680,POINT (-79.957735 40.321833)
Vybe Bensalem,3626 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,2750,550,POINT (-74.963429 40.126187)
VHP Family Health Center,400 17th St,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,40,0,
St Lukes Anderson Campus,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,0,0,0,255,35,40,
Allegheny Cty Bur of Corrections,950 Second Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,3,0,2,126,15,1,POINT (-79.992798 40.434923)
PHN-Mercer Primary Care,737 Greenville Road,Mercer,Pennsylvania,16137,Mercer,1,0,0,0,246,30,POINT (-80.248432 41.248466)
Wellspan Gettysburg Hospital,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,0,35,0,587,15,478,
FPC-Enola Family Practice Center,30 E SHADY LN,Enola,Pennsylvania,17025,Cumberland,0,0,0,15,46,0,POINT (-76.930099 40.298252)
B R CHEKKA MD PC,1611 Peach Street,Erie,Pennsylvania,16501,Erie,0,0,0,0,100,0,POINT (-80.080262 42.119411)
PPCP-McMurray,3928 Washington Road,Mc Murray,Pennsylvania,15317,Washington,0,0,0,0,421,0,POINT (-80.128098 40.270982)
Associates in Ophthalmology Ltd.,9970 Mountain View Dr,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,18,194,0,POINT (-79.940246 40.34165)
Penn Med Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,79,6,POINT (-76.169072 40.090931)
Forti and Consevage PC,3705  Vartan Way,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,0,300,81,POINT (-76.854177 40.321306)
AHN Glenwood Primary,213 East 41st Street,Erie,Pennsylvania,16504,Erie,0,0,0,16,0,24,POINT (-80.060317 42.100253)
AHN-SVMG Albion Family Practice,155 East State Street,Albion,Pennsylvania,16401,Erie,2,0,0,45,50,132,POINT (-80.36066 41.890918)
Adzema Pharmacy,8105 Perry Highway,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,11,2100,0,POINT (-80.03868 40.554759)
LVPG Fam-Internl Med Bethlhm Twp,2101 Emrick Blvd,Bethlehem (Part-Lehigh),Pennsylvania,18020,Northampton,0,0,0,0,100,0,POINT (-75.290931 40.651956)
Redners Pharmacy #22,1 Goldstar Plaza,Shenandoah,Pennsylvania,17976,Schuylkill,0,0,0,30,0,0,POINT (-76.201192 40.820315)
Lancaster Rehabilitation Hospital,675 Good Drive,Lancaster,Pennsylvania,17604,Lancaster,0,0,0,0,10,0,POINT (-76.35098 40.063067)
VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,36,574,1163,POINT (-77.356405 41.152833)
Cornerstone Cre Ped Cntr of Was,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,338,3,160,POINT (-80.25578 40.175301)
NEPA Community Health Care-Montrose,498 South Main Street,Montrose,Pennsylvania,18801,Susquehanna,12,0,0,319,1075,80,POINT (-75.879066 41.832631)
Town and Country Pharmacy,2209 Freeport Road,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,48,43,0,POINT (-79.75626 40.585716)
SCI-Benner Township,301 Institution Drive,Bellefonte,Pennsylvania,16823,Centre,0,0,0,1,269,182,POINT (-77.778583 40.856117)
Small Town Pharmacy 2,80 W. Germantown Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,52,2325,739,POINT (-75.318331 40.14513)
Healthy Starts Pediatrics,845 Sir Thomas Court,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,54,155,10,POINT (-76.821203 40.282194)
CHOP Care Network-Norristown,1437 Dekalb Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,55,2620,252,POINT (-75.332612 40.123945)
Wellspan Fam Med Frederick St,100 Frederick Street,Hanover,Pennsylvania,17331,York,0,0,0,0,0,46,POINT (-76.984982 39.799399)
GIANT PHARMACY-6316,1550 N MAIN ST,Dickson City,Pennsylvania,18447,Lackawanna,0,0,0,2,2200,0,POINT (-75.466629 41.662399)
LGH-Lincoln Family Medicine,1645 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,29,161,158,POINT (-76.204906 40.199761)
The Medicine Shoppe-Hermitage,1740 E State St.,Hermitage,Pennsylvania,16148,Mercer,0,0,0,48,875,748,POINT (-80.477432 41.233272)
Tower Health-Douglassville Internal Med,957 Benjamin Franklin Parkway,Douglassville,Pennsylvania,19518,Berks,0,0,0,5,342,0,POINT (-76.164451 40.358524)
LGHP-Roseville Pediatrics-CityGate,1570 Fruitville Pike 1st Floor,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,45,1029,12,POINT (-76.314722 40.064649)
MLHC-Urgent Care in Broomall,1991 Sproul Road,Broomall,PA,19008,Delaware,0,0,0,0,54,0,POINT (-75.356299 39.961234)
Metro Community Health Center,1789 South Braddock  Avenue,Pittsburgh,Pennsylvania,15218,Allegheny,0,1,0,554,196,581,POINT (-79.889539 40.426164)
Nemours DuPont Pediatrics-Paoli,1676  E Lancaster Avenue,Paoli,Pennsylvania,19301,Chester,0,0,0,20,1989,450,POINT (-75.470449 40.042348)
WHS-Fam Med California,300 Technology Drive,Coal Center,Pennsylvania,15423,Washington,0,0,0,4,22,30,POINT (-79.912331 40.056341)
Tru Care Internal Medicine and ID,135 Midway Drive,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,75,227,0,POINT (-78.734636 41.124876)
Lower Bucks Hospital,501 Bath Road,Bristol,Pennsylvania,19007,Bucks,0,0,0,0,536,310,POINT (-74.86462 40.104048)
The Hometown Pharmacy-Grove City,49 Pine Grove Sq,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,113,507,POINT (-80.111412 41.167134)
Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,98,23,320,POINT (-80.25105 40.17377)
SCI-Fayette,50 overlook drive,Labelle,Pennsylvania,15450,Fayette,0,0,0,0,33,250,POINT (-79.988305 39.998141)
UPMC-SMFHC-Bloomfield Garfield,5475 Penn Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,13,2623,419,POINT (-79.933383 40.464444)
Penn St Hlth Cmty Vax Site Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,640,0,POINT (-76.646713 40.285077)
Hazle Drugs,1 East Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,38,6756,342,POINT (-75.973627 40.953964)
Mainline LTC Pharmacy,1049 Shoemaker St.,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,2219,4885,POINT (-78.835832 40.470517)
UPMC-UPP ADL CHP OP,120 Lytton Ave Mezzanine M060,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,48,997,45,POINT (-79.955289 40.446126)
Span and Taylor Drug Co,175 W Main Street,Monongahela,Pennsylvania,15063,Washington,0,0,0,0,151,0,POINT (-79.924233 40.20142)
Centennial Pharmacy Services,1020 N Delaware Avenue,Philadelphia,Pennsylvania,19125,Philadelphia,0,0,0,0,200,58,POINT (-75.132334 39.965723)
Reliant Care Solutions,403 S. Oxford Valley Road,Fairless Hills,Pennsylvania,19030,Bucks,0,0,0,60,0,320,POINT (-74.853987 40.173006)
Union Community Care-Duke St,625 South Duke St,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,0,210,0,POINT (-76.297378 40.031513)
Riccio Family Pharmacy,2217 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,361,212,0,POINT (-74.950644 40.077534)
AHN-AC IM Pine Hollow Med Assoc,133 Church Hill Road Robinson Medical Center,Mc Kees Rocks,Pennsylvania,15136,Allegheny,6,6,0,79,495,50,
AHN-AC FM FPMAS BETHEL,990 Higbee Drivie,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,0,86,0,
Restore Health at Shippensburg,121 Walnut Bottom Rd,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,86,273,97,POINT (-77.492618 40.059539)
PMA-Family Practice PC Golden Mile,1620 Golden Mile Hwy,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,470,0,POINT (-79.713735 40.435812)
WHS-Waterdam Pediatrics,2001 Waterdam Plaza,Mc Murray,Pennsylvania,15317,Washington,0,0,0,7,30,0,POINT (-80.135065 40.263697)
SCI-Laurel Highlands,5706 Glades Pike Road,Somerset,Pennsylvania,15501,Somerset,5,0,0,32,57,0,POINT (-79.040912 40.002438)
AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,Feasterville Trevose,PA,19053,Bucks,0,0,0,15,781,21,POINT (-75.007972 40.153904)
UPMC-CCP-Bass Wolfson Cranberry,3104 Unionville Road,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,36,1577,36,POINT (-80.113327 40.708271)
VNA Comm Svcs Peds Hlth Ctr,1421 Highland Avenue,Abington,Pennsylvania,19001,Montgomery,0,0,0,111,0,310,POINT (-75.118761 40.1223)
Childrens HealthCare,1517 Pond Road,Allentown,Pennsylvania,18104,Lehigh,0,0,0,124,4316,72,POINT (-75.53877 40.61135)
Schuylkill County SHC,One Norwegian Plaza,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,30,0,145,
DCI Renal Srvs of Pbg Five Points,2534 Monreville Boulevard,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,50,5,0,POINT (-79.787761 40.427827)
Central Pennsylvania Clinic,375 South Kishacoquillas Street,Belleville,Pennsylvania,17004,Mifflin,0,0,0,8,8,125,POINT (-77.712042 40.599787)
UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,29,96,POINT (-76.911123 40.962152)
Tri County Pediatrics HV,821 Huntington Pike,Huntingdon Valley,Pennsylvania,19006,Montgomery,18,0,0,0,2510,545,POINT (-75.093658 40.089773)
AHN-Century III Medical Associates,2027 Lebanon Church Road 2nd Floor,West Mifflin,Pennsylvania,15122,Allegheny,0,0,3,570,30,0,POINT (-79.94943 40.348063)
GHS JNJ Malvern,200 Great Valley Parkway,Malvern,Pennsylvania,19355,Chester,0,0,0,0,20,0,POINT (-75.545344 40.060699)
Redners Pharmacy #38,110 Northside Commons,Palmyra,Pennsylvania,17078,Lebanon,0,0,0,3,35,0,POINT (-76.589764 40.284258)
AHN-Saint Vincent Peninsula Fam Med,2828 Sterrettania Road,Erie,Pennsylvania,16506,Erie,1,0,3,48,323,6,POINT (-80.138975 42.085681)
SCI-Quehanna Boot Camp,4395 Quehanna Highway,Karthaus,PA,16845,Clearfield,0,0,0,0,253,100,POINT (-78.144976 41.184017)
Keith Sadel MD Internl Med LLC,715 Cherry Ln 2nd floor,Southampton,Pennsylvania,18966,Bucks,0,0,0,46,802,27,POINT (-75.041593 40.173599)
HVMG-Heritage Valley Convenience Ctr,79 Wagner Road,Monaca,Pennsylvania,15061,Beaver,0,0,0,30,428,20,POINT (-80.313132 40.679347)
AHN-Pediatrics Edgewood,1789 South Braddock Avenue Edgewood Towne Center,Pittsburgh,Pennsylvania,15218,Allegheny,0,0,0,0,706,0,
VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,30,3502,50,POINT (-80.028375 40.368323)
Cornerstone Care Ped Ctr-Waynesburg,236 Elm Drive,Waynesburg,Pennsylvania,15370,Greene,0,0,0,128,239,120,POINT (-80.148343 39.89702)
Cambria County SHC,184 Donald Lane,Johnstown,Pennsylvania,15904,Cambria,0,0,0,40,0,977,POINT (-78.840841 40.284943)
VDI-Mainline Pharmacy Portage,619 MAIN ST,Portage,Pennsylvania,15946,Cambria,0,0,0,0,495,2047,POINT (-78.672806 40.387351)
Tower Health-Reading Hospital,420 S 5th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,85,1116,220,POINT (-75.948059 40.329863)
Union Medical-Church St,920 Church St,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,977,63,168,POINT (-76.42776 40.344531)
Wellspan Fam Medic Norman Dr,720 NORMAN DR,Lebanon,Pennsylvania,17042,Lebanon,6,0,23,46,560,150,POINT (-76.417786 40.31356)
Lansdale Hospital,100 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,119,127,2661,POINT (-75.270823 40.250795)
St Marys Pharmacy,4 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,20,706,626,POINT (-78.560966 41.427725)
Medical Arts Pharmacy,220 WILSON STE 100,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,12,3918,0,POINT (-77.202904 40.198342)
MNPG Bellefonte Pediatrics,129 Medical Park Lane MNPG Pediatrics Bellefonte,Bellefonte,Pennsylvania,16823,Centre,0,0,0,0,833,0,POINT (-77.748973 40.915242)
PMA-Pediatrics Irwin,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,84,74,0,POINT (-79.685294 40.374338)
AHN SVMG Millcreek Fam Prac Int Med,2501 W 12TH ST,Erie,Pennsylvania,16505,Erie,0,0,0,12,54,0,POINT (-80.137229 42.102886)
Shop n Save RX- Pittsburgh,450 56th St,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,0,1356,198,POINT (-79.947467 40.483811)
Adagio Health-Edinboro,118 E. Plum Street,Edinboro,Pennsylvania,16412,Erie,0,0,0,0,1591,557,POINT (-80.129538 41.875503)
Brownsville Family Pharmacy,27 Market St,Brownsville,Pennsylvania,15417,Fayette,0,0,0,14,4963,489,POINT (-79.887259 40.021999)
SLPG-Lehigh Primary Care,3440 Lehigh St,Allentown,Pennsylvania,18103,Lehigh,0,0,0,0,28,0,POINT (-75.491331 40.551809)
VDI-Mainline Pharm Twp Davidsville,118 North Main Street,Davidsville,Pennsylvania,15928,Somerset,0,0,0,91,1160,6590,POINT (-78.936009 40.227897)
PSHMG Fishburn Road Fam Med,845 Fishburn Road,Hershey,Pennsylvania,17033,Dauphin,0,0,0,0,4,0,POINT (-76.650893 40.269177)
Mary Lou J Buendia MD,2 E SUNBURY ST,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,66,388,40,POINT (-76.55774 40.792451)
Quick Care Pediatrics,254 Moraine Pointe Plaza,Butler,Pennsylvania,16001,Butler,0,0,0,0,12,0,POINT (-79.952991 40.875893)
VDI-Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,9,897,0,POINT (-78.417164 40.16967)
AHN-AC IM Wexford Medical Practice,Two Landmark North 20397 Route 19,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,520,0,
PAK PEDS Clark Summit,890 Viewmont Drive,Dickson City,Pennsylvania,18519,Lackawanna,0,0,0,0,22,0,POINT (-75.640826 41.453667)
UPMC CCP Pittsburgh Ped Shadyside,4923 Centre Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,877,0,POINT (-79.945462 40.453854)
R.K. Chopra MD,1224 7th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,0,397,0,POINT (-78.397728 40.512168)
Tower Health-Pottstown Hospital,1600 East High St.,Pottstown,Pennsylvania,19464,Montgomery,10,0,0,341,580,739,POINT (-75.612074 40.243957)
Wellspan Fam and Ped Med-Rothsville,2320 Rothsville Rd,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,1114,96,POINT (-76.240425 40.15229)
Tower Health-Exeter Int Med THMG,4885 DeMoss Road,Reading,Pennsylvania,19606,Berks,0,0,0,0,528,54,POINT (-75.856382 40.305944)
Centerville Clinics-Bentleyville,Bentleyville Family Practice 100 Wilson Road,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,853,100,
MLHC-Bryn Mawr Rehab Hospital,414 Paoli Pike,Malvern,Pennsylvania,19355,Chester,0,0,0,84,90,0,POINT (-75.530664 40.01265)
Walmart Store #1765,2028 N CENTER AVE,SOMERSET,Pennsylvania,15501,Somerset,16,0,0,462,1670,108,POINT (-79.074524 40.052815)
Albion Pharmacy,9 East State Street,Albion,Pennsylvania,16401,Erie,0,0,0,0,895,0,POINT (-80.365963 41.890903)
Nemours DuPont Pediatrics-Media,295 E Baltimore Avenue,Media,Pennsylvania,19063,Delaware,0,0,0,12,1799,736,POINT (-75.384766 39.916159)
Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,23,219,0,POINT (-80.060411 39.734598)
VDI-Vine Pharmacy,4375 Red Rock Road,Benton,PA,17814,Columbia,0,0,0,0,2401,396,POINT (-76.379804 41.202857)
VDI-Mill Hall Pharmacy Inc,260 Main Street,Mill Hall,Pennsylvania,17751,Clinton,0,0,0,389,3456,1272,POINT (-77.484734 41.103677)
AHN Peds Ped Alli Jefferson Hills,1200 Brooks Lane,Jefferson Hills,Pennsylvania,15025,Allegheny,0,0,0,0,541,114,POINT (-79.93876 40.315481)
PHN Schuylkill Comm Hlth Ctr,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,21,253,0,POINT (-76.261033 40.691062)
LGH-Susquehanna Family Medicine,1159 River Rd,Marietta,Pennsylvania,175471628,Lancaster,0,0,0,31,1062,40,POINT (-76.542449 40.062719)
Providence Pediatric Practice LLC,100 Granite Drive,Media,Pennsylvania,19063,Delaware,0,0,0,4,66,0,POINT (-75.433799 39.91157)
UPMC CCP Pittsburgh Ped Wexford,6000 Brooktree Road,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,767,0,POINT (-80.060887 40.614771)
CHOP Care Network-Haverford,663 West Lancaster Avenue,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,3007,348,POINT (-75.312764 40.018746)
DH Broderman Internal Medicine,2325 Heritage Center Drive,Furlong,Pennsylvania,18925,Bucks,0,0,0,0,632,0,POINT (-75.084182 40.290632)
CHOP Care Network-Newtown,104 Pheasant Run,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,505,0,POINT (-74.914708 40.225567)
The Hometown Pharmacy-New Castle,20 E Lawrence St,New Castle,Pennsylvania,16101,Lawrence,0,0,0,0,190,533,
AHN-Allegheny General Hospital,320 East North Avenue,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,789,3448,100,POINT (-80.003138 40.456172)
AHOLD USA-GIANT PHARMACY-6485,789 East Main Street,Mount Joy,PA,17552,Lancaster,0,0,0,25,541,0,POINT (-76.484796 40.109335)
Christine Meyer MD and Associates,750 W. Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,0,1385,0,POINT (-75.664397 40.021435)
Warren County SHC,2027 PENNSYLVANIA AVE E,Warren,Pennsylvania,16365,Warren,0,0,0,0,0,273,POINT (-79.119907 41.826749)
Wellspan Pharm Adams Hlth Ctr,40 V-Twin Drive,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,124,24,POINT (-77.18277 39.84572)
Stanton Negley Drug Co,804 N Negley Ave,Pittsburgh,Pennsylvania,15206,Allegheny,10,0,0,40,2782,9,POINT (-79.926244 40.471693)
PSHMG Elizabethtown,1 Continental Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,0,15,0,POINT (-76.595088 40.152258)
Lhgh Vlly Hlth Net Ped Hzltn Sp Ctr,564 West Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,0,739,83,POINT (-75.986295 40.957085)
LGH-Lincoln Family Medicine,1635 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,29,161,158,POINT (-76.204048 40.199094)
McCracken Pharmacy,595 east high street,Waynesburg,Pennsylvania,15370,Greene,0,0,0,0,297,118,POINT (-80.179359 39.896359)
Masonic Village Pharmacy,99 Masonic Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,192,1746,75,POINT (-76.61079 40.145496)
PHN-Altoona Community Health Center,1701 12th Avenue Altoona,Altoona,Pennsylvania,16601,Blair,0,0,0,10,174,0,POINT (-78.407683 40.513006)
Edward P Spiegel MD,370 Middletown Blvd,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,0,1470,POINT (-74.885061 40.185079)
Caring Hands Pediatrics-North Hills,105 Braunlich Drive,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,7,0,0,POINT (-80.004033 40.520829)
Wellspan Pharmacy-Apple Hill,25 Monument Rd,York,Pennsylvania,17403,York,0,0,0,66,578,138,POINT (-76.716233 39.923562)
Bensalem Pharmacy,2112 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,276,5,POINT (-74.947855 40.099526)
LGH-WALTER L. AUMENT FAMILY HC,317  Chestnut Street,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,1,142,0,POINT (-76.169728 39.892618)
UPMC CCP S Hills Ped Assoc Jffersn,1925 Route 51 South,Clairton,Pennsylvania,15025,Allegheny,0,204,0,280,1692,12,POINT (-79.913123 40.290443)
VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,3124,3376,POINT (-78.835832 40.470517)
Alixa Rx,1041 Washington Pike,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,15,0,0,POINT (-80.104863 40.367319)
MDS RX,246 Friendship Cir,Beaver,Pennsylvania,15009,Beaver,10,16,0,389,43,953,POINT (-80.328004 40.705732)
Giant Pharmacy-6279,277 Hershey Road,Hummelstown,Pennsylvania,17036,Dauphin,0,0,0,14,574,0,POINT (-76.698205 40.311637)
Everest Urgent Care-City of Chester,2600 W 9th St Unit E1,Chester,Pennsylvania,19013,Delaware,0,0,0,21,821,4460,POINT (-75.393423 39.837076)
Doylestown Hospital,595 W State St,Doylestown,Pennsylvania,18901,Bucks,26,7,0,258,1901,532,POINT (-75.149462 40.302538)
UPMC-CCP-Huntingdon,10663 Raystown Road,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,0,885,198,POINT (-78.058373 40.474345)
Grove City Primary Care,647 N BROAD ST EXT,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,148,0,POINT (-80.083499 41.171526)
Zero Pediatrics PLLC,1000 Meade Street,Dunmore,Pennsylvania,18512,Lackawanna,10,0,0,102,896,753,POINT (-75.627506 41.411902)
SCI-Dallas,1000 Follies Road,Dallas,Pennsylvania,18612,Luzerne,0,0,0,12,353,0,POINT (-76.014907 41.282408)
Pechin Pharmacy,6 Zia Maria Way,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,3537,1856,
Wellspan Aspers Health Center,2060 Carlisle Road,Aspers,Pennsylvania,17304,Adams,0,0,0,0,630,0,POINT (-77.232849 39.982925)
Coatesville Community Pharmacy Inc,260 E Lincoln HWY,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,280,0,POINT (-75.82065 39.983586)
Penns Valley Pharmacy,4576 Penns Valley Road,Spring Mills,Pennsylvania,16875,Centre,0,0,0,40,329,0,POINT (-77.526197 40.877546)
Wellspan Fam Med Hlth Campus 1st Fl,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,13,583,0,POINT (-77.634763 39.943292)
FPC Mifflinburg Fam Prac Cntr,137 Forest Hill Rd,Mifflinburg,Pennsylvania,17844,Union,0,0,0,0,24,30,POINT (-77.039374 40.925109)
Geisinger St. Lukes Hospital,100 Paramount Blvd,Orwigsburg,Pennsylvania,17961,Schuylkill,5,1,0,227,30,78,POINT (-76.09171 40.640986)
Indiana University of PA Hlth Srvc,901 Maple Street,Indiana,Pennsylvania,15705,Indiana,0,0,0,426,387,112,POINT (-79.157875 40.614684)
Tower Hlth Med Group Ped Wyomissing,2101 State Hill Road,Wyomissing,Pennsylvania,19610,Berks,0,0,0,0,1333,0,POINT (-75.978159 40.339247)
LGHP-Willow Street Family Medicine,222 Willow Valley Lakes Drive,Willow Street,Pennsylvania,17584,Lancaster,0,0,0,15,453,0,POINT (-76.273721 39.986512)
