Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
02/01/2021,The Hometown Pharmacy-Harmony,3 Northgate Pl,2,Route 19 N,Harmony,Pennsylvania,16037,Butler,0,100,0,100,POINT (-80.137185 40.802892)
01/25/2021,Excela Health Frick Hospital,508 South Church Street,,,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,500,0,500,POINT (-79.548217 40.146369)
03/12/2021,SLUHHN-Bethlehem,801 OSTRUM ST,,Attn: Inpatient Pharmacy,Bethlehem (Part-Lehigh),Pennsylvania,18015,Northampton,1170,0,0,1170,POINT (-75.392507 40.608697)
07/29/2022,SCI-Phoenix,1200 Mokychic Drive,,,Collegeville,PA,19426,Montgomery,0,100,0,100,
07/26/2022,Partners in Family Care P.C.,27 Heckel Rd,Suite 107,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,300,0,300,POINT (-80.091395 40.47141)
02/02/2021,VDI-Keller and Munro Pharmacy,127 East Church St,,,Lock Haven,Pennsylvania,17745,Clinton,0,100,0,100,POINT (-77.444974 41.135987)
07/21/2022,GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,,,HARRISBURG,PA,17111,Dauphin,0,100,0,100,POINT (-76.816096 40.278885)
06/23/2022,GIANT PHARMACY-6471,86 GLOCKER WAY,,,POTTSTOWN,PA,19465,Chester,0,100,0,100,POINT (-75.657585 40.208874)
03/12/2021,Erics RX Shoppe,810 Welsh Rd,F,,Horsham,Pennsylvania,19044,Montgomery,0,1000,0,1000,POINT (-75.179165 40.178356)
02/01/2021,Evergreen Pharmacy,1222 Welsh Rd,Ste C1,,North Wales,Pennsylvania,19454,Montgomery,0,200,0,200,POINT (-75.255277 40.224614)
02/16/2021,Quality Care Pharmacys,1 Sprint Drive,,,Carlisle,Pennsylvania,17015,Cumberland,0,900,0,900,POINT (-77.220289 40.180115)
04/30/2021,LVPG Family Medicine-Tobyhanna,100 Community Drive,102,,Tobyhanna,Pennsylvania,18466,Monroe,0,200,0,200,POINT (-75.372518 41.148516)
02/09/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
04/02/2021,Community Pharmacy,1256 Pennsylvania Ave,,,Tyrone,Pennsylvania,16686,Blair,0,200,0,200,POINT (-78.237087 40.673369)
03/30/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,1170,0,0,1170,POINT (-75.886361 41.161562)
03/22/2021,Westmoreland County SHC-Greensburg,233 West Otterman Street,2,,Greensburg,Pennsylvania,15601,Westmoreland,0,0,2000,2000,POINT (-79.548346 40.302922)
04/02/2021,15toknow,250 Mall Blvd,,,King of Prussia,Pennsylvania,19406,Montgomery,1170,0,0,1170,POINT (-75.390941 40.090833)
02/26/2021,Anderson Pharmacy,334 Main Street,,,Denver,Pennsylvania,17517,Lancaster,0,200,0,200,POINT (-76.136135 40.232114)
10/25/2021,Community Care Hazleton,426 Airport Road,134,Beltway Commons,Hazleton,Pennsylvania,18202,Luzerne,0,140,0,140,POINT (-76.005085 40.990236)
03/26/2021,15toknow,250 Mall Blvd,,,King of Prussia,Pennsylvania,19406,Montgomery,1170,0,0,1170,POINT (-75.390941 40.090833)
02/08/2021,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,,,Greensburg,Pennsylvania,15601,Westmoreland,975,0,0,975,POINT (-79.555514 40.301317)
04/23/2021,Sto-Rox Family Health Center,710 Thompson Avenue,,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,100,0,100,POINT (-80.062439 40.464995)
02/23/2021,Nason Hospital,105 Nason Dr,,,Roaring Spring,Pennsylvania,16673,Blair,0,200,0,200,POINT (-78.388945 40.338067)
04/23/2021,Riccio Family Pharmacy,2217 Bristol Pike,2,,Bensalem,Pennsylvania,19020,Bucks,0,100,0,100,POINT (-74.950644 40.077534)
07/29/2022,Wellspan Fam and Sprts Med Cocalico,30 West Swartzville Road,,P.O. Box 515,Reinholds,Pennsylvania,17569,Lancaster,0,100,0,100,POINT (-76.079216 40.233916)
07/27/2022,Patient Care Pharmacy,422 S Duke Street,,,Lancaster,Pennsylvania,17602,Lancaster,0,200,0,200,POINT (-76.3018 40.034179)
04/13/2021,VDI-Skippack Pharmacy,4118 W Skippack Pike,,,Schwenksville,Pennsylvania,19473,Montgomery,5850,500,0,6350,POINT (-75.405269 40.228146)
01/12/2021,Family Matters Direct Primary Care,4284 William Flinn Highway,102,,Allison Park,Pennsylvania,15101,Allegheny,0,100,0,100,POINT (-79.954753 40.575391)
04/09/2021,KNIGHTS ROAD PHARMACY LLC,2788 KNIGHTS RD,,,Bensalem,Pennsylvania,19020,Bucks,0,100,0,100,POINT (-74.952781 40.102734)
03/19/2021,Hyndman Area Hth Ctr Johnstwn,203 College Park Plaza,,,Johnstown,Pennsylvania,15904,Cambria,0,500,0,500,POINT (-78.8488 40.276966)
01/25/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,975,0,0,975,
03/09/2021,Burns Pharmacy,82 N Pennsylvania Ave,,,Morrisville,Pennsylvania,19067,Bucks,0,400,0,400,POINT (-74.776635 40.209881)
07/25/2022,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,
04/20/2021,PHN-Mercer Primary Care,737 Greenville Road,,,Mercer,Pennsylvania,16137,Mercer,0,100,0,100,POINT (-80.247945 41.247872)
02/22/2021,Bensalem Pharmacy,2112 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,100,0,100,POINT (-74.947868 40.099555)
07/25/2022,GIANT PHARMACY-6457,7150 HAMILTON BOULEVARD,,,TREXLERTOWN,PA,18087,Lehigh,0,200,0,200,POINT (-75.593699 40.551865)
12/30/2020,Hilltop Pharmacy,818 E. Warrington Ave,,,Pittsburgh,Pennsylvania,15210,Allegheny,0,1500,0,1500,POINT (-79.992935 40.421802)
03/19/2021,UPMC-St Margaret Hospital,815 Freeport   Road,,,Pittsburgh,Pennsylvania,15215,Allegheny,0,1500,0,1500,POINT (-79.896038 40.487472)
03/26/2021,PHN-Sheakleyville Health Center,3339 Perry Highway,,,Sheakleyville,Pennsylvania,16151,Mercer,0,100,0,100,POINT (-80.20577 41.449477)
04/02/2021,LVRX Pharmacy,211 South Market Street,,,Ligonier,Pennsylvania,15658,Westmoreland,0,100,0,100,POINT (-79.239245 40.24177)
05/04/2021,The Medicine Shoppe-Latrobe,709 Ligonier Street,,,Latrobe,Pennsylvania,15650,Westmoreland,0,100,0,100,POINT (-79.385532 40.317125)
03/02/2021,Erie County Health Department,606 West 2nd Street,,,Erie,Pennsylvania,16507,Erie,0,400,0,400,POINT (-80.101478 42.128291)
04/09/2021,Holly Pharmacy,31 N. Baltimore Avenue,,,Mount Holly Springs,Pennsylvania,17065,Cumberland,1170,0,0,1170,POINT (-77.189181 40.11534)
02/01/2021,BRADDOCK FAMILY HEALTH CENTER,404 BRADDOCK AVE,,,Braddock,Pennsylvania,15104,Allegheny,0,100,0,100,POINT (-79.871236 40.404898)
03/30/2021,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,300,0,300,POINT (-75.442314 39.836868)
07/28/2022,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,200,0,200,POINT (-80.24489 40.174633)
01/29/2021,VDI-Blairsville Pharmacy,135 E Market St.,100,,Blairsville,Pennsylvania,15717,Indiana,0,100,0,100,POINT (-79.259878 40.431083)
07/28/2022,GIANT PHARMACY-6300,3175 CAPE HORN ROAD,,,RED LION,PA,17356,York,0,100,0,100,POINT (-76.63098 39.917671)
07/25/2022,Norristown Regional Health Center,1401 DeKalb St,,,Norristown,Pennsylvania,19401,Montgomery,0,200,0,200,POINT (-75.333335 40.123435)
01/22/2021,Red Cross Pharmacy,420 Main St,,,Forest City,Pennsylvania,18421,Susquehanna,0,200,0,200,POINT (-75.469873 41.633375)
05/13/2022,Community Care Hazleton,426 Airport Road,134,Beltway Commons,Hazleton,Pennsylvania,18202,Luzerne,0,100,0,100,POINT (-76.005085 40.990236)
03/16/2021,Wind Gap Community Pharmacy Inc,31 W 1ST ST,,,Wind Gap,Pennsylvania,18091,Northampton,0,200,0,200,POINT (-75.296611 40.840151)
03/09/2021,MacDonalds Pharmacy,214 Peach Orchard Road,,,Mc Connellsburg,Pennsylvania,17233,Fulton,0,100,0,100,POINT (-78.009 39.936716)
04/07/2021,VDI-Skippack Pharmacy,4118 W Skippack Pike,,,Schwenksville,Pennsylvania,19473,Montgomery,0,0,100,100,POINT (-75.405269 40.228146)
07/27/2022,Pitt Pharmacy,4041 Fifth Avenue,_,Nordenberg Hall,Pittsburgh,Pennsylvania,15213,Allegheny,0,100,0,100,POINT (-79.955252 40.444085)
02/15/2021,Meadville Medical Center,751 Liberty Street,,,Meadville,Pennsylvania,16335,Crawford,1170,0,0,1170,POINT (-80.146336 41.641788)
07/27/2022,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,,,Strasburg,PA,17579,Lancaster,0,100,0,100,POINT (-76.176718 39.987783)
02/09/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,0,100,0,100,POINT (-77.634763 39.943292)
03/23/2021,UPMC Williamsport,700 High Street,,,Williamsport,Pennsylvania,17701,Lycoming,2340,0,0,2340,POINT (-77.014432 41.24547)
02/02/2021,CMMC-CPG St. Benedict RHC,564 Theatre Road,,,Carrolltown,Pennsylvania,15722,Cambria,0,100,0,100,POINT (-78.725834 40.624977)
07/28/2022,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,,,HUNTINGDON,PA,16652,Huntingdon,0,100,0,100,POINT (-78.013383 40.479429)
07/25/2022,Delaware County Health Dept CMHD,125 Chester Ave,,,Yeadon,Pennsylvania,19050,Delaware,0,100,0,100,POINT (-75.25473 39.923533)
01/15/2021,UPMC Williamsport,700 High Street,,,Williamsport,Pennsylvania,17701,Lycoming,0,400,0,400,POINT (-77.014432 41.24547)
07/26/2022,CENTERVILLE CLINICS-FAIRCHANCE,93 N Morgantown Road,,,Fairchance,Pennsylvania,15436,Fayette,0,100,0,100,POINT (-79.753382 39.826272)
07/25/2022,AHOLD USA-GIANT PHARMACY-6333,901 S WEST END BOULEVARD,,,QUAKERTOWN,PA,18951,Bucks,0,100,0,100,POINT (-75.345596 40.420719)
07/28/2022,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,1000,0,1000,POINT (-76.305328 40.046975)
03/19/2021,Delta Medix PC,300 Lackawanna Avenue,200,,Scranton,Pennsylvania,18503,Lackawanna,0,200,0,200,POINT (-75.667364 41.408249)
06/17/2021,LGHP Family Medicine Leola,146 East Main Street,,,Leola,Pennsylvania,17540,Lancaster,0,100,0,100,POINT (-76.169072 40.090931)
01/22/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
07/26/2022,FPC Steelton North Fam Prac Cntr,225 North Front Street,,,Steelton,Pennsylvania,17113,Dauphin,0,100,0,100,POINT (-76.843383 40.236011)
02/08/2021,LVRX Pharmacy,211 South Market Street,,,Ligonier,Pennsylvania,15658,Westmoreland,0,300,0,300,POINT (-79.239245 40.24177)
03/02/2021,Geisinger St. Lukes Hospital,100 Paramount Blvd,,,Orwigsburg,Pennsylvania,17961,Schuylkill,0,800,0,800,POINT (-76.09171 40.640986)
02/16/2021,VDI-Mainline Pharm Twp Davidsville,118 North Main Street,,,Davidsville,Pennsylvania,15928,Somerset,0,500,0,500,POINT (-78.935961 40.227955)
04/23/2021,LGHP Family Medicine Leola,146 East Main Street,,,Leola,Pennsylvania,17540,Lancaster,0,100,0,100,POINT (-76.169072 40.090931)
07/29/2022,Lebanon Pharmacy,990 ISABEL DR,,,Lebanon,Pennsylvania,17042,Lebanon,0,100,0,100,POINT (-76.42347 40.315924)
04/16/2021,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT,,4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,2340,0,0,2340,
01/11/2021,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,0,2000,0,2000,POINT (-75.149449 40.302543)
01/29/2021,PRIMARY CARE PHARMACY SERVICES INC,2027 Lebanon Church Road,,,West Mifflin,Pennsylvania,15122,Allegheny,0,200,0,200,POINT (-79.949494 40.348056)
03/05/2021,Hyndman Area Hth Ctr Johnstwn,203 College Park Plaza,,,Johnstown,Pennsylvania,15904,Cambria,0,200,0,200,POINT (-78.8488 40.276966)
07/30/2022,GIANT PHARMACY-6018,760 ROUTE 113,,,SOUDERTON,PA,18964,Montgomery,0,100,0,100,POINT (-75.306284 40.319285)
01/19/2021,Klingensmiths Drug Stores Inc,313 FORD ST,,,Ford City,Pennsylvania,16226,Armstrong,0,400,0,400,POINT (-79.532271 40.771071)
04/09/2021,Palmer Pharmacy LLC,738 Little Deer Creek Valley Road,,,Russellton,Pennsylvania,15076,Allegheny,0,200,0,200,POINT (-79.833802 40.617588)
04/23/2021,Family Internal Medicine,4701 Devonsire Rd.,102,,Harrisburg,Pennsylvania,17109,Dauphin,0,600,0,600,POINT (-76.811865 40.305954)
07/29/2022,Squirrel Hill Hth Ctr Brentwood,4516 Browns Hill Rd,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.92582 40.416708)
04/16/2021,AHN-Jefferson Regional Hospital,Pharmacy Department,,565 Coal Valley Road,Jefferson Hills,Pennsylvania,15025,Allegheny,2340,0,0,2340,
04/09/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,0,300,0,300,POINT (-75.886361 41.161562)
04/02/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,0,500,0,500,POINT (-76.661173 40.271712)
03/26/2021,PHN-Petroleum Valley Medical Center,296 Church Street,,,Petrolia,Pennsylvania,16050,Butler,0,100,0,100,POINT (-79.717555 41.021174)
01/28/2021,UPMC Passavant McCandless,9100 Babcock Boulevard,,,Pittsburgh,Pennsylvania,15237,Allegheny,975,0,0,975,POINT (-80.016518 40.568235)
03/12/2021,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,,,Grove City,Pennsylvania,16127,Mercer,0,200,0,200,POINT (-80.111412 41.167134)
05/04/2021,The Hometown Pharmacy-Dierkens,100 E Main St,,,Monongahela,Pennsylvania,15063,Washington,0,100,0,100,POINT (-79.921912 40.199775)
03/26/2021,Family Pharmacy of  Jessup,128 Constitution Ave,,,Jessup,Pennsylvania,18434,Lackawanna,0,200,0,200,POINT (-75.573827 41.476213)
03/05/2021,LVPG Internal Medicine-Bartonsville,600 Commerce Blvd,,,Stroudsburg,Pennsylvania,18360,Monroe,0,200,0,200,POINT (-75.263401 40.998481)
03/30/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,100,0,100,POINT (-77.188864 40.203219)
04/30/2021,Granite Farms Estate,1343 W. Baltimore Pike,,,Media,Pennsylvania,19063-553,Delaware,0,100,0,100,POINT (-75.450512 39.907824)
03/26/2021,OAKSIDE CARE PHARMACY,440 LEHIGH ST,,,Reading,Pennsylvania,19601,Berks,1170,0,0,1170,POINT (-75.948219 40.354269)
03/05/2021,KNIGHTS ROAD PHARMACY LLC,2788 KNIGHTS RD,,,Bensalem,Pennsylvania,19020,Bucks,0,600,0,600,POINT (-74.952781 40.102734)
03/02/2021,VDI-Pine Grove Pharmacy,10 East Pottsville Str,,,Pine Grove,Pennsylvania,17963,Schuylkill,0,100,0,100,POINT (-76.38501 40.552571)
04/06/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,5850,0,0,5850,POINT (-76.720535 39.946668)
03/02/2021,Mauch Chunk Pharmacy,1204 North Street,,,Jim Thorpe,Pennsylvania,18229,Carbon,1170,0,0,1170,POINT (-75.726297 40.881741)
03/16/2021,The Hometown Pharmacy-New Castle 2,2016 W STATE ST,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,POINT (-80.379022 41.006967)
03/12/2021,Hamilton Health Center,110 South 17th Street,,,Harrisburg,Pennsylvania,17104,Dauphin,0,100,0,100,POINT (-76.863982 40.265624)
03/26/2021,Spartan Pharmacy Clairton Blvd,3520 Clairton Blvd,,,Pittsburgh,Pennsylvania,15227,Allegheny,1170,0,0,1170,POINT (-79.982054 40.372903)
05/04/2021,AHN-Jefferson Regional Hospital,Pharmacy Department,,565 Coal Valley Road,Jefferson Hills,Pennsylvania,15025,Allegheny,1170,0,0,1170,
01/22/2021,Medical Arts Pharmacy,220 WILSON STE 100,,,Carlisle,Pennsylvania,17013,Cumberland,0,200,0,200,POINT (-77.202874 40.198526)
12/23/2020,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,975,0,0,975,POINT (-76.60622 40.969585)
03/30/2021,Hilltop Pharmacy,818 E. Warrington Ave,,,Pittsburgh,Pennsylvania,15210,Allegheny,0,800,0,800,POINT (-79.992935 40.421802)
06/18/2022,GIANT PHARMACY-6336,3926 LINDEN STREET,,,BETHLEHEM,PA,18020,Northampton,0,200,0,200,POINT (-75.344906 40.674166)
07/08/2022,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,,,EASTON,PA,18045,Northampton,0,200,0,200,POINT (-75.246701 40.677524)
07/04/2022,GIANT PHARMACY-6330,301 TOWN CENTER BLVD,,,EASTON,PA,18040,Northampton,0,100,0,100,POINT (-75.221055 40.712243)
03/30/2021,Family Practice Center,21 Susquehanna Valley Mall Drive,A,,Selinsgrove,Pennsylvania,17870,Snyder,0,100,0,100,POINT (-76.84902 40.829356)
02/01/2021,Family Practice Center Middleburg,1 Dock Hill Rd,,,Middleburg,Pennsylvania,17842,Snyder,0,100,0,100,POINT (-77.031795 40.789558)
07/06/2022,GIANT PHARMACY-6513,1925 NORRISTOWN ROAD,,,MAPLE GLEN,PA,19002,Montgomery,0,100,0,100,POINT (-75.181902 40.179139)
11/30/2021,Glendale Area Medical Associates,850 Main Street,,PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,100,0,100,POINT (-78.535026 40.747725)
07/05/2022,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,Pennsylvania,15211,Allegheny,0,100,0,100,POINT (-80.004584 40.42699)
07/01/2022,PENN FAMILY MEDICINE SCC,455 W Woodview Road,100,,West Grove,Pennsylvania,19390,Chester,0,100,0,100,POINT (-75.865729 39.829687)
07/05/2022,Giant (Martins) Pharmacy 6523,2180 West Chester Pike,,,Broomall,Pennsylvania,19008,Delaware,0,200,0,200,POINT (-75.344929 39.979146)
03/30/2021,DeBalkos Standard Drug,322 S. Hancock Street,,,Mcadoo,Pennsylvania,18237,Schuylkill,0,200,0,200,POINT (-75.995685 40.898663)
01/22/2021,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,,,Grove City,Pennsylvania,16127,Mercer,0,100,0,100,POINT (-80.111412 41.167134)
02/16/2021,The Wright Center-Mid Valley,5 South Washington Avenue,,,Jermyn,Pennsylvania,18433,Lackawanna,1170,0,0,1170,POINT (-75.547511 41.516304)
04/13/2021,Perry Physicians PC,4570 Valley Rd,,,Shermans Dale,Pennsylvania,17090,Perry,0,400,0,400,POINT (-77.158983 40.319332)
01/25/2021,Blue Mountain Psychiatry,241 North 13th Street,,,Easton,Pennsylvania,18042,Northampton,0,100,0,100,POINT (-75.228439 40.692976)
04/30/2021,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,,,Pittsburgh,Pennsylvania,15202,Allegheny,0,100,0,100,POINT (-80.052248 40.493957)
02/05/2021,Brockie Pharmatech,209 N. Beaver St.,,,York,Pennsylvania,17401,York,0,300,0,300,POINT (-76.731123 39.964709)
03/05/2021,Aria Health-Bucks,380 N Oxford Valley Road,,,Langhorne,Pennsylvania,19047,Bucks,1170,0,0,1170,POINT (-74.870364 40.183428)
04/13/2021,AHN-Allegheny Valley Hospital,1301 Carlisle Street,,,Natrona Heights,Pennsylvania,15065,Allegheny,1170,0,0,1170,POINT (-79.737106 40.617378)
03/05/2021,VDI-Williams Valley Pharmacy,226 East Grand Avenue,,,Tower City,PA,17980,Schuylkill,0,200,0,200,POINT (-76.556437 40.588623)
07/27/2022,GIANT PHARMACY-6317,967 S TOWNSHIP LINE RD,,,ROYERSFORD,PA,19468,Montgomery,0,100,0,100,POINT (-75.528985 40.193464)
02/05/2021,VDI-Blairsville Pharmacy,135 E Market St.,100,,Blairsville,Pennsylvania,15717,Indiana,0,700,0,700,POINT (-79.259878 40.431083)
04/09/2021,VDI-Mainline Pharmacy-Somerset,168 West Main St,,,Somerset,Pennsylvania,15501,Somerset,0,1200,0,1200,POINT (-79.080619 40.008446)
04/30/2021,Valley Pharmacy,647 state route 93 hwy,,,Sugarloaf,Pennsylvania,18249,Luzerne,1170,0,0,1170,
01/08/2021,Jersey Shore Hospital,1020 Thompson Street,,,Jersey Shore,Pennsylvania,17740,Lycoming,0,3000,0,3000,POINT (-77.267956 41.201647)
02/01/2021,GIANT PHARMACY-6018,760 ROUTE 113,,,SOUDERTON,PA,18964,Montgomery,0,100,0,100,POINT (-75.306284 40.319285)
07/28/2022,GIANT PHARMACY-6506,50 E WYNNEWOOD RD STORE #2,,,Wynnewood,Pennsylvania,19096,Montgomery,0,200,0,200,POINT (-75.273075 40.002424)
02/02/2021,Freeland Health Center,404 Ridge Street,,,Freeland,Pennsylvania,18224,Luzerne,0,100,0,100,POINT (-75.897419 41.015329)
01/25/2021,Nason Hospital,105 Nason Dr,,,Roaring Spring,Pennsylvania,16673,Blair,0,100,0,100,POINT (-78.388945 40.338067)
02/01/2021,Giant Eagle Pharmacy LTC #0249,6204 State Route 30 Suite A,,,Greensburg,Pennsylvania,15601,Westmoreland,0,800,0,800,POINT (-79.592831 40.305646)
02/02/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
04/09/2021,Boswell Pharmacy Services,131 Schoolhouse Rd.,,PO Box 266,Jennerstown,Pennsylvania,15547,Somerset,0,500,0,500,POINT (-79.06147 40.160412)
01/19/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,1950,0,0,1950,POINT (-75.868165 41.258261)
04/30/2021,Riccio Family Pharmacy,2217 Bristol Pike,2,,Bensalem,Pennsylvania,19020,Bucks,0,100,0,100,POINT (-74.950644 40.077534)
02/12/2021,MHEDS-PEACH ST,2928 Peach Street,,,Erie,Pennsylvania,16508,Erie,0,100,0,100,POINT (-80.076407 42.107191)
03/02/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,4680,0,0,4680,POINT (-76.60622 40.969585)
07/25/2022,GIANT PHARMACY-6278,3400 CONCORD ROAD,,,ASTON,PA,19014,Delaware,0,100,0,100,POINT (-75.424886 39.867066)
04/05/2021,UPMC Williamsport,700 High Street,,,Williamsport,Pennsylvania,17701,Lycoming,0,200,0,200,POINT (-77.014432 41.24547)
04/16/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,0,100,0,100,POINT (-74.833322 40.13716)
03/26/2021,AHN-Canonsburg Hospital,100 Medical Blvd,,,Canonsburg,Pennsylvania,15317,Washington,1170,0,0,1170,POINT (-80.190434 40.248477)
04/27/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
04/20/2022,Community Care Hazleton,426 Airport Road,134,Beltway Commons,Hazleton,Pennsylvania,18202,Luzerne,0,200,0,200,POINT (-76.005085 40.990236)
01/14/2021,PSH Holy Spirit Medical Center,503 North 21st Street,,Pharmacy Department,Camp Hill,Pennsylvania,17011,Cumberland,1950,0,0,1950,POINT (-76.923468 40.25141)
03/16/2021,UPMC-Presbyterian,G119 Presbyterian,,200 Lothrop Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,400,0,400,
04/20/2021,PHN-New Castle Primary Care,1112 South Mill Street,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,POINT (-80.343873 40.987843)
03/16/2021,Community Health Net,1202 State Street,,Administration,Erie,Pennsylvania,16501,Erie,0,300,0,300,POINT (-80.081095 42.123249)
12/14/2020,Punxsutawney Area Hospital,81 Hillcrest Drive,,,Punxsutawney,Pennsylvania,15767,Jefferson,0,600,0,600,POINT (-79.000359 40.960153)
06/24/2022,SCI-Dallas,1000 Follies Road,,,Dallas,Pennsylvania,18612,Luzerne,0,100,0,100,POINT (-76.014907 41.282408)
03/26/2021,UPMC Williamsport,700 High Street,,,Williamsport,Pennsylvania,17701,Lycoming,1170,0,0,1170,POINT (-77.014432 41.24547)
04/06/2021,Primemed-Dr. Patrick Connors,2232 Pittston Ave,,,Scranton,Pennsylvania,18505,Lackawanna,0,500,0,500,POINT (-75.681141 41.384922)
03/19/2021,Metro Community Health Center,1789 South Braddock  Avenue,410,,Pittsburgh,Pennsylvania,15218,Allegheny,0,200,0,200,POINT (-79.889539 40.426164)
